run_timestamp,strategy_version,market_date,soxl_open,soxl_high,soxl_low,soxl_close,soxl_mean_5,soxl_std_5,soxl_z_score,qqq_close,qqq_ma50,qqq_above_ma50,oversold,episode_start,buy_signal,account_state,in_position,pending_entry,signal_date,entry_date,entry_price,shares,days_held,position_market_value,current_position_return,current_marked_pl,paper_cash,paper_realized_equity,paper_marked_equity,equity_peak,current_drawdown,max_mark_to_market_drawdown,next_action,reason,data_warning
2026-07-17T23:58:08.350055,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-07-17,124.7300033569336,144.39990234375,116.47000122070312,135.47000122070312,157.1059997558594,17.349281730150434,-1.2470832436570651,695.3300170898438,718.5150830078124,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-07-21T00:03:44.318633,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-07-20,143.52000427246094,148.74000549316406,135.6649932861328,136.80999755859375,151.3940002441406,18.604365750802323,-0.783902170108536,696.0599975585938,718.5361584472656,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-07-22T00:00:00.565847,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-07-21,155.83999633789062,160.63999938964844,148.8699951171875,158.5399932861328,147.7699981689453,13.52328577484774,0.7964037214401591,708.969970703125,718.8320153808594,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-07-23T00:08:04.908597,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-07-22,147.09500122070312,165.74000549316406,147.0,160.99000549316406,146.85799865722657,12.103701263100076,1.1675772996001645,705.3499755859375,718.7300305175781,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-07-24T00:06:23.200062,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-07-23,152.16000366210938,162.9199981689453,150.6468963623047,157.5,149.86199951171875,12.599241190680626,0.6062270237298819,691.9600219726562,718.319091796875,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-07-25T00:10:59.062358,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-07-24,151.4499969482422,154.4665985107422,132.5500030517578,136.80999755859375,150.12999877929687,12.225276443320658,-1.0895460141500988,684.22998046875,717.8744189453125,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-07-28T00:07:27.196447,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-07-27,140.64999389648438,148.02000427246094,115.44999694824219,128.14999389648438,148.397998046875,14.904098311419432,-1.358552777049029,682.1199951171875,717.2383093261719,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-07-29T00:04:16.097922,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-07-28,113.1500015258789,114.94999694824219,101.52999877929688,109.54000091552734,138.5979995727539,21.30382952117197,-1.363980059469985,675.489990234375,716.3681127929688,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-04T00:13:06.467887,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-03,106.1500015258789,118.87000274658203,102.08999633789062,116.70999908447266,109.53600006103515,10.162138150364681,0.705953699633581,700.0700073242188,714.5072314453125,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-05T00:10:57.299908,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-04,131.5050048828125,142.41990661621094,129.66000366210938,139.89999389648438,115.60799865722656,16.96100290386746,1.432226347518562,723.8499755859375,714.7097180175781,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-06T00:05:11.921813,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-05,135.5399932861328,144.33999633789062,130.0,132.07000732421875,123.6240005493164,11.646982594458256,0.7251669440049677,717.2999877929688,714.7206713867188,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-07T01:43:12.461232,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-06,125.2300033569336,140.0,120.74659729003906,132.3300018310547,127.14600067138672,10.921305372949039,0.47466863920023833,714.6500244140625,714.4241040039062,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-07T23:39:55.943596,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-07,141.97000122070312,143.9199981689453,131.55999755859375,140.25,132.2520004272461,9.54008402372003,0.8383573512421956,723.030029296875,714.31171875,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-10T23:41:51.890434,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-10,142.8000030517578,143.39999389648438,130.0,130.0,134.91000061035157,4.80223094085331,-1.0224415840940617,720.8699951171875,714.0332690429688,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-11T23:50:59.035739,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-11,136.25999450683594,136.60000610351562,130.05999755859375,133.0,133.53000183105468,3.920196877031283,-0.13519775860237918,718.4500122070312,713.6522790527343,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-12T23:50:37.837719,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-12,147.3000030517578,147.39999389648438,141.8939971923828,142.16000366210938,135.54800109863282,5.325774982174686,1.241509937165362,723.7000122070312,713.2877856445313,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-13T23:50:49.297765,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-13,142.16000366210938,154.12989807128906,141.83999633789062,145.36000061035156,138.15400085449218,6.430768969127491,1.1205502468606132,732.0700073242188,713.0223681640625,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-14T23:28:23.565075,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-14,143.7899932861328,146.64990234375,138.89999389648438,144.9499969482422,139.09400024414063,7.120279389932169,0.8224391745612869,731.0700073242188,712.7759069824219,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-17T23:29:25.602928,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-17,150.60499572753906,156.9241943359375,148.89999389648438,151.52999877929688,143.4,6.74608338225683,1.2051435356817461,729.8699951171875,712.5773669433594,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,NO TRADE,No valid entry signal.,
2026-08-18T23:28:54.154949,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-18,134.19500732421875,137.58999633789062,122.4000015258789,129.10000610351562,142.62000122070313,8.296481166169395,-1.6296059553920355,717.510009765625,712.8418469238281,True,True,True,True,pending_entry,False,True,2026-08-18,,,0.0,0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,BUY NEXT OPEN,"SOXL 5-day z-score is -1.630, this is a new oversold episode, and QQQ is above its 50-day MA.",
2026-08-19T23:29:17.359227,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-19,132.6300048828125,133.74000549316406,116.83999633789062,120.73999786376953,138.33600006103515,12.865516103403536,-1.3676872389604835,716.0800170898438,712.8577685546875,True,False,False,False,in_position,True,False,2026-08-18,2026-08-19,132.7626348876953,37.66119890758066,1,4547.213075648288,-0.09055738487034237,-452.7869243517125,5000.0,10000.0,9547.213075648287,10000.0,-0.04527869243517124,-0.04527869243517124,BUY AND HOLD,"Pending entry filled at next open on 2026-08-19 for $132.76 including slippage. Position open. Holding day 1 of 4; marked equity is $9,547.21.",
2026-08-20T23:32:45.845940,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-20,119.98999786376953,124.55999755859375,117.42009735107422,122.20999908447266,133.70599975585938,13.834854788516928,-0.8309448018875141,710.9299926757812,712.9353088378906,False,False,False,False,in_position,True,False,2026-08-18,2026-08-19,132.7626348876953,37.66119890758066,2,4602.575084015575,-0.07948498319688502,-397.42491598442575,5000.0,10000.0,9602.575084015574,10000.0,-0.039742491598442564,-0.04527869243517124,HOLD,"Position open. Holding day 2 of 4; marked equity is $9,602.58.",
2026-08-21T23:30:48.003135,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-21,126.58999633789062,126.79000091552734,116.70999908447266,120.5999984741211,128.83600006103515,13.156444615416335,-0.6260051121458264,713.4400024414062,713.3455383300782,True,False,False,False,in_position,True,False,2026-08-18,2026-08-19,132.7626348876953,37.66119890758066,3,4541.940530787799,-0.09161189384244028,-458.0594692122013,5000.0,10000.0,9541.940530787799,10000.0,-0.045805946921220086,-0.045805946921220086,HOLD,"Position open. Holding day 3 of 4; marked equity is $9,541.94.",
2026-08-24T23:28:13.776412,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-24,115.06999969482422,115.05000305175781,106.0,111.16000366210938,120.76200103759766,6.400080261061015,-1.5002932750559674,706.3200073242188,713.145283203125,False,True,True,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,SELL,Exited at day-4 close on 2026-08-24 for $111.05 including slippage.,
2026-08-25T23:31:02.930768,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-25,117.37000274658203,119.87999725341797,113.13999938964844,115.66999816894531,118.0759994506836,4.587408078170513,-0.5244794534821093,710.719970703125,712.9487194824219,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,NO TRADE,No valid entry signal.,
2026-08-27T04:28:07.299324,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-26,114.69999694824219,117.38999938964844,112.52999877929688,116.5999984741211,117.24799957275391,4.354050523687318,-0.14882718863906177,711.3699951171875,712.3124536132813,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,NO TRADE,No valid entry signal.,
2026-08-28T06:51:13.953640,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-27,123.4000015258789,124.87999725341797,117.69000244140625,123.05000305175781,117.41600036621094,4.602491383325793,1.2241202028010543,721.1099853515625,712.1534777832031,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,NO TRADE,No valid entry signal.,
2026-09-01T01:45:43.040845,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-08-31,112.41000366210938,115.05000305175781,110.33000183105469,112.79000091552734,115.88999938964844,4.531298654607426,-0.6841302483933639,716.760009765625,711.5868005371094,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,NO TRADE,No valid entry signal.,
2026-09-02T00:57:37.902655,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-09-01,106.3550033569336,108.6395034790039,102.30999755859375,105.91000366210938,113.93800048828125,6.376344674240905,-1.25902805389478,707.6400146484375,710.9806005859375,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,NO TRADE,No valid entry signal.,
2026-09-04T00:54:11.314051,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-09-02,104.5,108.06999969482422,101.33999633789062,106.3499984741211,111.88800048828125,6.930189876712689,-0.7991125947023963,709.239990234375,710.8923999023438,False,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,NO TRADE,No valid entry signal.,
2026-09-05T00:48:40.651492,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-09-03,103.0,107.48999786376953,98.62000274658203,106.73999786376953,108.6259994506836,3.1944679861302636,-0.5903961458066574,717.6699829101562,711.0333996582032,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,NO TRADE,No valid entry signal.,
2026-09-08T01:05:35.826889,fast_5d_zlt_m1_50_qqq_ma50_hold4_no_stop_v1,2026-09-04,111.22000122070312,118.18000030517578,109.7300033569336,117.27999877929688,109.81399993896484,5.032089584177034,1.4836776483090077,718.9600219726562,711.085,True,False,False,False,flat,False,False,,,,0.0,0,0.0,0.0,0.0,9182.232589477611,9182.232589477611,9182.232589477611,10000.0,-0.08177674105223887,-0.08135809915139036,NO TRADE,No valid entry signal.,
