Date,Close,High,Low,Open,Volume,return_1d,ma_20,std_20,z_score,signal
2010-06-14,0.5189899802207947,0.5481007280162711,0.5177773374002698,0.5338482708202348,6924000,0.019053876555213956,0.5148811310529708,0.0413557920873531,0.09935365665696805,False
2010-06-15,0.605412483215332,0.6092032663499908,0.5306643084363927,0.5306643084363927,14508000,0.1665205616450831,0.5165413528680801,0.044337315255397525,2.004431929072046,False
2010-06-16,0.6137517690658569,0.6273974160971827,0.5767565675984452,0.5925245563413521,14226000,0.013774552196603507,0.5209534436464309,0.04938050503696904,1.8792502294164861,False
2010-06-17,0.609809160232544,0.6272455373910193,0.5787279482108664,0.6258810159486089,8724000,-0.0064237840638956545,0.5247514814138412,0.05319814391472664,1.5988843324128936,False
2010-06-18,0.6057155132293701,0.6208776719118698,0.5973771013427973,0.6126902710612192,4656000,-0.006712996901543367,0.5305205538868905,0.05547677544889053,1.3554313266054017,False
2010-06-21,0.5896445512771606,0.6487757529460854,0.5785760663947552,0.6328558286337185,9054000,-0.026532194736976766,0.533886481821537,0.05697538087222307,0.9786344312584865,False
2010-06-22,0.5585625767707825,0.6158743370477007,0.5534072164824012,0.5925247740330599,9888000,-0.052713069999638096,0.5372372746467591,0.05632115826009048,0.3786374922465796,False
2010-06-23,0.5634139180183411,0.5844891457332456,0.5335453485864683,0.5640206732370182,8076000,0.008685403300030758,0.5402772158384324,0.05599392867309067,0.4132001938100773,False
2010-06-24,0.5142894983291626,0.5555303072834651,0.5074666744374501,0.5535589764661885,11754000,-0.08719063927629012,0.5409897834062576,0.05554377347456345,-0.48070707852289724,False
2010-06-25,0.5159579515457153,0.5217191443671131,0.4882117758029075,0.5202026899705386,8718000,0.003244190717432982,0.537980192899704,0.055167839839246474,-0.39918621824162887,False
2010-06-28,0.5220220685005188,0.5388517456691516,0.502918170718356,0.5108026271336952,4248000,0.011753122394250415,0.5366611063480378,0.05522086317712436,-0.26509976493057236,False
2010-06-29,0.4509136080741882,0.4954894302853114,0.4419674931514855,0.4954894302853114,23970000,-0.1362173454286827,0.5336515069007873,0.05824446054393074,-1.4205282022346881,False
2010-06-30,0.4290805459022522,0.4681980937323943,0.4254417225281302,0.4534908132012137,10842000,-0.04841961249557991,0.5268211275339126,0.06216767873560019,-1.5722089616270247,False
2010-07-01,0.4307479858398437,0.4424223013931548,0.3952692679405195,0.432112534186152,10716000,0.0038860767599828705,0.5189900159835815,0.06397734610749159,-1.3792699371349026,False
2010-07-02,0.4254418015480041,0.4380258206617669,0.4042145823568845,0.4316578446849234,7032000,-0.012318535353088134,0.5147143781185151,0.06731309161548633,-1.3262290355116082,False
2010-07-06,0.424683004617691,0.459403935483089,0.4137664803431343,0.4509136187801388,24060000,-0.0017835504822332204,0.5132512435317039,0.06900037910975834,-1.2835906129316792,False
2010-07-07,0.4913956224918365,0.4921534428212806,0.4248348574971977,0.4248348574971977,13650000,0.1570880330711648,0.5153739079833031,0.06755579066591613,-0.35494049074262884,False
2010-07-08,0.4877570569515228,0.5095901116887495,0.4645594261264064,0.5095901116887495,14706000,-0.007404554240558192,0.517761904001236,0.06556591480233598,-0.4576287410946666,False
2010-07-09,0.5045866370201111,0.5061022240293025,0.4795696098943672,0.4898793537883108,7512000,0.03450402168196809,0.5185730919241905,0.06528279330797299,-0.21424412460566838,False
2010-07-12,0.523841381072998,0.5296034939294924,0.5012505173308358,0.5070117083967596,8718000,0.03815944109538427,0.5193008556962013,0.0652549384675861,0.06958132952729892,False
2010-07-13,0.5575008392333984,0.562808077144898,0.5333934601110324,0.5427944253958169,11688000,0.06425505768836892,0.5212263986468315,0.06581110155883035,0.5511902965815001,False
2010-07-14,0.5523463487625122,0.5882799214427934,0.5415808087186185,0.5822148635907032,16902000,-0.00924570889969245,0.5185730919241905,0.06325856480737421,0.5338922395910036,False
2010-07-15,0.5452197194099426,0.5509818340781274,0.5167157770875721,0.544916775554831,11166000,-0.012902464854771312,0.5151464894413949,0.059580774226304416,0.5047472168508796,False
2010-07-16,0.4933662712574005,0.5388518292674732,0.4924565720262585,0.5352129781199078,7878000,-0.09510559927777351,0.5093243449926377,0.05538521265402337,-0.2881287796965408,False
2010-07-19,0.5306643843650818,0.5326357155055738,0.4977637699008782,0.5089832120912349,7908000,0.0755992358630897,0.5055717885494232,0.050868985589443735,0.49327887169163,False
2010-07-20,0.5321807861328125,0.5323327189446962,0.4727466980636244,0.4907889634782679,14142000,0.0028575533094141736,0.5026986002922058,0.0473731687925892,0.6223393239681007,False
2010-07-21,0.4998860955238342,0.5423396070768002,0.4963991776160982,0.5423396070768002,10890000,-0.060683683910600195,0.4997647762298584,0.04551177126511152,0.0026656684766034997,False
2010-07-22,0.5456745028495789,0.5564399880223988,0.507921480154006,0.507921480154006,10308000,0.09159768142333036,0.4988778054714203,0.04436443606232207,1.0548245741796358,False
2010-07-23,0.5561361908912659,0.5599269196964126,0.5274802656855674,0.541277900394285,7092000,0.01917203018842706,0.5009701400995255,0.046083051854151694,1.1971006383504181,False
2010-07-26,0.5761497616767883,0.5793337348589825,0.539610307586565,0.5564399265978569,8622000,0.0359868160233352,0.5039797306060791,0.04898737431531527,1.4732373816603221,False
2010-07-27,0.5643236637115479,0.5887348542413936,0.5570459623109818,0.5887348542413936,10470000,-0.020526083237147552,0.5060948103666305,0.05069095583296764,1.1487030060507817,False
2010-07-28,0.5350618362426758,0.5699337761711832,0.5261157487210668,0.5571978273802904,17106000,-0.051852915889469386,0.5103022217750549,0.04934410024373248,0.5017745656587538,False
2010-07-29,0.5026150941848755,0.5421875092713955,0.4822985046126616,0.5411258776458894,24666000,-0.060641106989892224,0.5139789491891861,0.045568761898251646,-0.24937818213460364,False
2010-07-30,0.4868471920490265,0.4963991682563231,0.4618301683111441,0.4909409193762923,13908000,-0.03137172424441581,0.5167839094996453,0.04174175752008095,-0.7171887153102486,False
2010-08-02,0.5126221179962158,0.5200517533213289,0.493215272864552,0.5114094748462317,19812000,0.052942537962905156,0.5211429253220559,0.03583517203523851,-0.23777777088557314,False
2010-08-03,0.4971570968627929,0.513834790976207,0.4842692110395864,0.5127740806078863,11742000,-0.030168462480460234,0.5247666299343109,0.02847640805941029,-0.9695581343656913,False
2010-08-04,0.5117123126983643,0.5132288212205619,0.4842690825697294,0.4988244302941337,8508000,0.029276894421137678,0.5257824644446373,0.027571307711076576,-0.5103186215799418,False
2010-08-05,0.4994312226772308,0.5158059679737921,0.4942758638444218,0.5088312652942353,7224000,-0.02399998928376912,0.5263661727309227,0.02683772402840908,-1.0036227373520905,False
2010-08-06,0.5000381469726562,0.5103478921106653,0.481389066448448,0.4901823568263133,7914000,0.001215230982500426,0.52613874822855,0.02705042806932395,-0.9648868102569019,False
2010-08-09,0.5082253813743591,0.5155030821526051,0.491243826517849,0.503676831943702,7584000,0.016373219625883007,0.525357948243618,0.02734401248788609,-0.6265564308401684,False
2010-08-10,0.4692588448524475,0.4927602799929991,0.4556131423591821,0.4927602799929991,18732000,-0.07667176404400955,0.5209458485245705,0.028956243614798594,-1.785003758074042,False
2010-08-11,0.4127057492733001,0.4395421955091694,0.4008794994289734,0.4390873460024243,30720000,-0.12051577972265992,0.5139638185501099,0.03676795634413372,-2.7539759982598366,True
2010-08-12,0.396179050207138,0.4016373260754379,0.3699493569931953,0.3834431002925995,27768000,-0.04004475124289553,0.5065117850899696,0.044409241523989874,-2.4844543859914805,True
2010-08-13,0.3842009902000427,0.4089151028531654,0.383443196624797,0.398150508339276,9888000,-0.030233956088371317,0.5010535210371018,0.052144892773709824,-2.2409199563254876,True
2010-08-16,0.3881436288356781,0.4001208649958321,0.3714649878433751,0.3805620882585681,15528000,0.010261916903396173,0.4939274832606316,0.057362622732066965,-1.8441251356141004,False
2010-08-17,0.4030019342899322,0.4166476124223536,0.3943596832210481,0.4031538671279927,14430000,0.03828043113531154,0.48746854066848755,0.060038899992617745,-1.4068646558971132,False
2010-08-18,0.4164955615997314,0.4225606190066862,0.3986052038710911,0.4066406702139026,10218000,0.03348278546993644,0.4832990139722824,0.06199490206802185,-1.0775636406240816,False
2010-08-19,0.395572304725647,0.4178602327097056,0.3901140554599775,0.4116441628770255,11196000,-0.05023644620297896,0.4757939040660858,0.06312174126013995,-1.270902825855615,False
2010-08-20,0.4001207649707794,0.4119470142433181,0.3917823819057904,0.3992110660012723,8682000,0.011498429467369009,0.4679931327700615,0.06230537293993768,-1.0893501570837394,False
2010-08-23,0.3860203325748443,0.4133116586554255,0.3855654830143253,0.411492233301854,15390000,-0.03524044146262906,0.4584866613149643,0.059370138715721284,-1.2205854712098023,False
2010-08-24,0.3664615154266357,0.3790464533162228,0.3576682281980043,0.3705551881131541,13998000,-0.05066784181482564,0.4485935539007187,0.05725342507089976,-1.4345349360736903,False
2010-08-25,0.3775299489498138,0.3822304311104035,0.3479643510280482,0.3613070823862469,19578000,0.03020353586185487,0.4407169595360756,0.05554211123405229,-1.13764149727752,False
2010-08-26,0.3559998869895935,0.3863241764985395,0.3520580923763607,0.3842009125849133,15816000,-0.05702875234166482,0.4333861991763115,0.05660779128315156,-1.3670611488731734,False
2010-08-27,0.3772270977497101,0.3813207983027907,0.3378056791477313,0.3667654215708926,22824000,0.059627015445476994,0.4279051944613457,0.05646579649644342,-0.8975007855388637,False
2010-08-30,0.34993577003479,0.3767722213350201,0.3493289876105456,0.3717688215936376,11874000,-0.07234720908896075,0.4197708770632744,0.05532595704079671,-1.2622485134236143,False
2010-08-31,0.327647864818573,0.3543324122756244,0.3227954757766248,0.3472066426787816,17046000,-0.06369141746784324,0.4112954154610634,0.05582850729543323,-1.4982945934743408,False
2010-09-01,0.3581230938434601,0.368887684467596,0.3409895800610754,0.3409895800610754,21294000,0.09301213985252743,0.40361595451831817,0.05169947695851931,-0.8799481803531386,False
2010-09-02,0.3819266259670257,0.3819266259670257,0.3569095752158295,0.3641872493978071,32310000,0.06646745918589225,0.39774072468280786,0.04666982417734699,-0.33885061695728735,False
2010-09-03,0.3984533548355102,0.407095605272924,0.3790465117836642,0.3969368732730626,39972000,0.04327199976340834,0.39266148507595056,0.04000207167073043,0.1447892450979623,False
2010-09-07,0.3769232332706451,0.397998518526031,0.3729814655367294,0.3949664499794364,24540000,-0.05403423337658475,0.3860963776707649,0.029409821809478532,-0.3119075137396231,False
2010-09-08,0.370707243680954,0.3810169885408244,0.3600936331134073,0.3785917020717061,55176000,-0.01649139411161682,0.3811687976121902,0.022087175787367068,-0.4736483302324138,False
2010-09-09,0.3722236752510071,0.3855655144027766,0.3678261360949336,0.3846557880961833,16536000,0.004090644560909018,0.3791446939110755,0.02086613893760224,-0.3316865990763766,False
2010-09-10,0.3576682806015014,0.3735882326177079,0.3417483556967914,0.3688877498191496,50568000,-0.03910389267875103,0.3772191554307937,0.020988007094961136,-0.931526025355029,False
2010-09-13,0.3931469917297363,0.3940567179527414,0.3679780351174047,0.3684328846731596,34164000,0.09919445769294732,0.3776664555072784,0.02123847154748961,0.7288912569740771,False
2010-09-14,0.4124018251895904,0.419983363162927,0.3787425326793933,0.3896590819622857,29940000,0.048976168875509485,0.378879365324974,0.022522190859698765,1.4884191361952053,False
2010-09-15,0.4092179536819458,0.4101276527925226,0.392540208952024,0.403911610503206,20400000,-0.007720313813307955,0.3791901662945747,0.02291211149090757,1.3105639521389079,False
2010-09-16,0.4178601205348968,0.419376601718228,0.3984532552232206,0.4010304734459339,15978000,0.021118738254743974,0.379258394241333,0.02303077111797676,1.6760935226972518,False
2010-09-17,0.4181639850139618,0.4257446020438547,0.4116440779779444,0.4239251769600445,14418000,0.000727191861898735,0.38038797825574877,0.024387112714719873,1.549015137630939,False
2010-09-20,0.4231674075126648,0.4255927203454651,0.4055790704069746,0.4183150196000165,39192000,0.011965216226203612,0.38154031038284303,0.02586812036590343,1.6092045552985026,False
2010-09-21,0.4202864468097687,0.4313548783347914,0.4163446519646565,0.4216509955906461,18630000,-0.006808087418239794,0.38325361609458924,0.027276862697712696,1.3576645938201986,False
2010-09-22,0.4029659628868103,0.4190424471610034,0.3935632131262146,0.4149475683254623,25320000,-0.04121114076942389,0.38507883846759794,0.027315400293764287,0.6548366206185796,False
2010-09-23,0.4107006788253784,0.4316300517759891,0.3841604314669404,0.3917432314355149,21150000,0.019194464671798528,0.38673737496137617,0.02783501096716995,0.8609051346258066,False
2010-09-24,0.4595362544059753,0.4619631607812876,0.4292041282064495,0.4292041282064495,25266000,0.11890794950782335,0.3919141933321953,0.03123751421135851,2.1647708782535395,False
2010-09-27,0.45164954662323,0.4642381103984888,0.4463416751653311,0.4630241961308837,20460000,-0.017162318983820257,0.3956353157758713,0.03372920817593115,1.6607039974134323,False
2010-09-28,0.4727309644222259,0.4753089257735187,0.438455007530872,0.4571094298421171,25440000,0.046676494987345274,0.40177507549524305,0.0360678365031631,1.9672898572876727,False
2010-09-29,0.4831956624984741,0.4938122748603859,0.46408620500368,0.46408620500368,31692000,0.02213668844188832,0.4095524653792381,0.03601286358442157,2.0449136722105195,False
2010-09-30,0.4727309644222259,0.5004851346991719,0.4593843600537155,0.4907784295169417,36396000,-0.02165726824230607,0.4152828589081764,0.036513440072247556,1.5733413614378549,False
2010-10-01,0.4677259624004364,0.4872903674686705,0.4569582445213335,0.4842574534862317,24258000,-0.010587421595931734,0.41957282572984694,0.03741724857921565,1.2869235045074194,False
2010-10-04,0.4486165940761566,0.4652991146330024,0.4329950891272425,0.4649960835420345,25332000,-0.04085590679253248,0.4220809876918793,0.037607845089946676,0.7055869944372541,False
2010-10-05,0.4766737520694732,0.4809206348036408,0.458019306099991,0.458019306099991,24222000,0.0625415073000033,0.4270685136318207,0.03791700706589414,1.3082582797594222,False
2010-10-06,0.4602943658828735,0.4769777837097215,0.4436118158738407,0.4762188770303326,22194000,-0.03436183787231584,0.43154786974191667,0.03615926827099318,0.7949966223187414,False
2010-10-07,0.4604462385177612,0.4669680514105397,0.4443697525114386,0.4592332462975563,20838000,0.00032994676047448657,0.4359589979052544,0.033848700191495336,0.7234322285338253,False
2010-10-08,0.4754608273506164,0.4775838351099618,0.4420948602739102,0.4572613864533258,29346000,0.03260877726179112,0.4418486252427101,0.029474484503802613,1.1403830354885371,False
2010-10-11,0.4841055870056152,0.4980581985942212,0.4754608201668491,0.4754608201668491,20370000,0.018181854650717533,0.44639655500650405,0.028567821340217004,1.31998277187576,False
2010-10-12,0.4944183528423309,0.5004851591344819,0.4695460416598585,0.4780388328236755,18330000,0.021302720136952447,0.4504973813891411,0.029308166436977562,1.4985915801875456,False
2010-10-13,0.4966932237148285,0.5042769205074703,0.4828925888816479,0.4991201303525063,27384000,0.004601105236931025,0.45487114489078523,0.02935075748241015,1.4249062856080341,False
2010-10-14,0.4925983548164367,0.5067029423516834,0.4839535883714566,0.4976031682164273,19338000,-0.008244261654640206,0.4586080566048622,0.02914763562927234,1.1661425524833577,False
2010-10-15,0.5038219690322876,0.5080678759752253,0.4812236687314878,0.5029120078562617,22374000,0.02278451421144778,0.4628909558057785,0.029185269384256224,1.4024545289477106,False
2010-10-18,0.4921431541442871,0.5012428704727037,0.4798585479486424,0.5012428704727037,21282000,-0.023180439928875085,0.4663397431373596,0.028306282703269667,0.911578933815529,False
2010-10-19,0.4715179800987243,0.4971482751434378,0.4560484218524803,0.4766738486507528,37842000,-0.0419088914919985,0.4689013198018074,0.026155749799900888,0.1000414943916784,False
2010-10-20,0.4794037640094757,0.4866835621626195,0.4625692917987703,0.4719729113192616,24378000,0.016724248583479984,0.4727232098579407,0.021112524189146924,0.316426121845213,False
2010-10-21,0.472275972366333,0.4842576081580104,0.4589294217932664,0.4818307012677557,22062000,-0.014868034375720485,0.4758019745349884,0.015274444949972285,-0.23084322737775118,False
2010-10-22,0.5003330707550049,0.5026080005694553,0.4722758742364749,0.4722758742364749,29832000,0.05940826980481795,0.47784181535243986,0.01570592700944525,1.432023425872233,False
2010-10-25,0.5167126059532166,0.5253573178678621,0.5080678397999638,0.5080678397999638,12414000,0.03273726274678368,0.4810949683189392,0.016701859426221127,2.132555227854411,False
2010-10-26,0.510191798210144,0.5179266045109987,0.4930533718737325,0.509432891496157,10962000,-0.01261979612640396,0.4829680100083351,0.017780227490553604,1.5311271026353608,False
2010-10-27,0.5570551753044128,0.5578131596197062,0.5118595672656467,0.5120115437988455,19632000,0.09185443054685516,0.486660985648632,0.024303658114362352,2.896444202948241,False
2010-10-28,0.5584203004837036,0.5619082225623659,0.5377939549945281,0.5585713550032594,13932000,0.002450610352098037,0.49094545245170595,0.02884706389835002,2.339054271511391,False
2010-10-29,0.5688849687576294,0.5732828517855167,0.5529604601631997,0.5538704212351605,10818000,0.018739770500573183,0.49600340276956556,0.0331143752143956,2.2009041546518593,False
2010-11-01,0.5631211400032043,0.5804106156379654,0.5496234848568444,0.5729797647958482,19554000,-0.010131800049160256,0.501728630065918,0.03436521461278737,1.7864724730816062,False
2010-11-02,0.5740407109260559,0.5826854197629293,0.5656999008965397,0.5734346489461507,11472000,0.019391157864876885,0.5065969780087471,0.0373924179095548,1.8036740250508119,False
2010-11-03,0.5929992198944092,0.5929992198944092,0.5660030398595057,0.5798045948625827,18366000,0.03302641887152746,0.5132322207093238,0.04039707651265137,1.974573560047205,False
2010-11-04,0.6474456787109375,0.6495686321048315,0.609226822566904,0.609226822566904,18684000,0.09181539703580577,0.5225821927189827,0.048387147535490865,2.580509336707032,False
2010-11-05,0.6609432697296143,0.6703468876146074,0.6454737149043365,0.6539673717381023,18162000,0.02084744938841876,0.5318563148379326,0.05604893661680815,2.3031115786230743,False
2010-11-08,0.6618530750274658,0.6747446659937485,0.6500234214295639,0.6573032166034406,17436000,0.0013765255499518236,0.5407436892390252,0.06186891907300526,1.9575157866509951,False
2010-11-09,0.6366778016090393,0.6638250322750232,0.6297010368211784,0.6618531338941704,14748000,-0.038037556020090735,0.5478566616773606,0.0643890025685837,1.3794458119936124,False
2010-11-10,0.637435793876648,0.6391037390466122,0.6124115178995705,0.6360708254795576,14172000,0.0011905429491856356,0.5548937901854515,0.06616933196946027,1.247435953098224,False
2010-11-11,0.6151415109634399,0.6218143227869294,0.5655480162565697,0.5887523184139287,24570000,-0.034974946696391895,0.5610209479928017,0.06576971575829518,0.8228796847706057,False
2010-11-12,0.6136246919631958,0.6436538428998022,0.5957292057254822,0.6104398009167069,16152000,-0.0024658049785463154,0.566511084139347,0.06532511949151643,0.7212173232988464,False
2010-11-15,0.5999748706817627,0.6322788842886443,0.5999748706817627,0.6272740730145294,14220000,-0.02224457630243437,0.5719026699662209,0.06328211917507198,0.4436039924307719,False
2010-11-16,0.5744960308074951,0.6042221044366162,0.5653963086508285,0.5852646753752949,16314000,-0.04246651171459148,0.5770515725016594,0.05870861191769272,-0.04352924742535303,False
2010-11-17,0.5728276968002319,0.5928471064274448,0.5658509868650969,0.5723727435005669,7788000,-0.0029039957071909095,0.5817227691411972,0.054063153233998386,-0.16453114198621183,False
2010-11-18,0.6048288345336914,0.6122596853932282,0.5902692418143305,0.5902692418143305,10518000,0.0558652067841956,0.5883504122495651,0.04768892737239334,0.3455397970151354,False
2010-11-19,0.6342511773109436,0.6388010377710799,0.6008851542663051,0.6008851542663051,9654000,0.04864573429263852,0.595046317577362,0.043933901878385216,0.8923600694995346,False
2010-11-22,0.6577584743499756,0.659123443356685,0.6304593111702498,0.6360711095601088,32064000,0.03706307198150838,0.6020986109972,0.04197462537471152,1.3260359766381393,False
2010-11-23,0.6401661038398743,0.6542706962957685,0.6330383345612771,0.6371331882478901,22074000,-0.026745942767954167,0.6085973262786866,0.03673025434452438,0.8594761491460748,False
2010-11-24,0.6914271712303162,0.6950670689038352,0.654118342113578,0.654118342113578,24210000,0.08007463544690263,0.6153159260749816,0.03902395912044973,1.9503722039174116,False
2010-11-26,0.679901659488678,0.6900624489548715,0.6718629555263402,0.681114651698473,6378000,-0.016669162308345253,0.6213899940252304,0.03915612276054152,1.4943171422072217,False
