z_window,z_threshold,hold_days,trades,avg_return,median_return,win_rate,return_std,best_trade,worst_trade,quality_score,years_tested,positive_years
6,-1.8,3,7,-0.021468648459265487,-0.024663128203441298,0.2857142857142857,0.0743181971662864,0.06493337593939019,-0.166363958150599,-0.7642906713788458,4,2
6,-1.8,4,7,0.023280219995614884,0.04585942504997731,0.7142857142857143,0.08041421435221868,0.11340686775746711,-0.10686804998402133,0.765955037569434,4,2
6,-1.8,5,7,-0.009115198042988834,0.04453618837950546,0.5714285714285714,0.09782568769017926,0.06668737632676192,-0.20948503381322603,-0.24652571060098122,4,2
6,-1.8,6,7,-0.005735125178074856,0.014122562983253983,0.8571428571428571,0.11908181346019858,0.07426267033108491,-0.2669770727101105,-0.1274226056700312,4,3
6,-1.8,7,7,-0.03235497179520334,-0.0034634738653360753,0.42857142857142855,0.10095912434813295,0.06818847144766993,-0.22754343429138457,-0.8478996782047681,4,1
7,-1.0,1,69,0.011470202373045814,0.012224235182121568,0.6231884057971014,0.04611262689166286,0.16246733992245166,-0.08352353509403143,2.0662162007879066,6,6
7,-1.0,2,69,0.01860843941662341,0.009238281509726054,0.5652173913043478,0.07892090133246142,0.2302509872822065,-0.13393466551885636,1.9585851694551144,6,6
7,-1.0,3,69,0.022849731454916263,0.016821225975117482,0.5942028985507246,0.0937284524976589,0.41422537774139956,-0.16760423879316588,2.0250427645694673,6,6
7,-1.0,4,69,0.033455767254313803,0.04585942504997731,0.6811594202898551,0.09768302121093118,0.34649710355567076,-0.18957314315380125,2.8449619102876125,6,5
7,-1.0,5,68,0.02662725359887578,0.051573588530144154,0.6029411764705882,0.13127598784201405,0.595432283095773,-0.2852178471674264,1.6726132617702716,6,5
7,-1.0,6,68,0.02615886241929602,0.021555342300662583,0.5588235294117647,0.14645232838508654,0.5402468337561768,-0.27728066338484814,1.4729127763289414,6,5
7,-1.0,7,68,0.021868840310047107,0.0074451201547459656,0.5441176470588235,0.15608657653527747,0.5872358040590397,-0.2841013149505459,1.1553528882441793,6,5
7,-1.1,1,64,0.007539043155620494,0.010538699898653636,0.609375,0.040526944945114544,0.1042675485693545,-0.08352353509403143,1.4882035970548653,6,6
7,-1.1,2,64,0.013303130067848492,0.005076763467592338,0.5625,0.07299127499127182,0.22383132459345378,-0.13393466551885636,1.4580515350021501,6,6
7,-1.1,3,64,0.015931848761748243,0.016031859412714677,0.578125,0.08198389635022185,0.2605038862240845,-0.16760423879316588,1.5546320163842888,6,4
7,-1.1,4,64,0.03424995971099081,0.05247380406549507,0.703125,0.09326277731968782,0.34649710355567076,-0.18957314315380125,2.937931783316998,6,5
7,-1.1,5,64,0.01967423425291008,0.047192755508557394,0.609375,0.12966081945878186,0.595432283095773,-0.2852178471674264,1.2138892433370352,6,5
7,-1.1,6,64,0.018668025514133713,0.014920781494237922,0.546875,0.13998035064486822,0.5402468337561768,-0.27728066338484814,1.0668940563805107,6,4
7,-1.1,7,64,0.015465603173823374,0.0074451201547459656,0.53125,0.14438592006010334,0.5872358040590397,-0.2841013149505459,0.8569036741192231,6,5
7,-1.2,1,56,0.004914166506133193,0.0033449590710665777,0.5714285714285714,0.04174888246622537,0.1042675485693545,-0.08352353509403143,0.8808440524071725,6,4
7,-1.2,2,56,0.008402163655600006,0.0010595528295724854,0.5178571428571429,0.07448419025620134,0.22383132459345378,-0.13393466551885636,0.8441527684928243,6,5
7,-1.2,3,56,0.010776542005690034,0.007570297886509536,0.5535714285714286,0.08550111230132187,0.2605038862240845,-0.16760423879316588,0.943195402122187,6,4
7,-1.2,4,56,0.03762878085993191,0.05970697525764124,0.7321428571428571,0.09616780286100556,0.34649710355567076,-0.18957314315380125,2.928090310295563,6,5
7,-1.2,5,56,0.02322681600872902,0.051573588530144154,0.625,0.13512143894444284,0.595432283095773,-0.2852178471674264,1.2863508318029853,6,5
7,-1.2,6,56,0.0184643825770496,0.022096745861070466,0.5714285714285714,0.14439107957486652,0.5402468337561768,-0.27728066338484814,0.9569482223562987,6,4
7,-1.2,7,56,0.015300921816152505,0.017404568924176522,0.5535714285714286,0.14856852008865493,0.5872358040590397,-0.2841013149505459,0.7706990296961218,6,4
7,-1.3,1,56,0.00548978316921602,0.006570051086984385,0.5892857142857143,0.042446295920420644,0.1042675485693545,-0.08352353509403143,0.9678530152734618,6,5
7,-1.3,2,56,0.0032368520905183213,-0.0013515244689258354,0.5,0.07378270483987899,0.22383132459345378,-0.13393466551885636,0.3282935089101408,6,5
7,-1.3,3,56,0.005256698122350342,0.00334234241715603,0.5178571428571429,0.08483535666983771,0.2605038862240845,-0.16760423879316588,0.46369259543705976,6,4
7,-1.3,4,56,0.03738965375899174,0.060840118065846105,0.7321428571428571,0.09718924005822424,0.34649710355567076,-0.18957314315380125,2.8789045802280273,6,5
7,-1.3,5,56,0.02769249117395914,0.05173724963263471,0.6428571428571429,0.1343759281189478,0.595432283095773,-0.2852178471674264,1.542178210185042,6,5
7,-1.3,6,56,0.024788543792216435,0.0376486248856398,0.6071428571428571,0.1433872176331765,0.5402468337561768,-0.27728066338484814,1.2937030164682641,6,4
7,-1.3,7,56,0.022851554428142268,0.03406343730395389,0.5892857142857143,0.14630168998834434,0.5872358040590397,-0.2841013149505459,1.1688544053337617,6,4
7,-1.4,1,50,0.004527941343621491,0.0031590477399162653,0.58,0.04215273668456625,0.1042675485693545,-0.08352353509403143,0.759556384879268,6,4
7,-1.4,2,50,-0.0015165649566486717,-0.004002078062788739,0.48,0.0723674128129641,0.22383132459345378,-0.13393466551885636,-0.1481845658525532,6,4
7,-1.4,3,50,0.00022670448952533784,-0.005928691793046337,0.48,0.09130776167801648,0.2605038862240845,-0.16760423879316588,0.01755647919988344,6,4
7,-1.4,4,50,0.02286778915713039,0.04077897560315913,0.66,0.10746757728972474,0.34649710355567076,-0.20678275403363033,1.5046369511204343,6,5
7,-1.4,5,50,0.023684284766505515,0.04811596513202998,0.62,0.1412298600732876,0.595432283095773,-0.2852178471674264,1.1858199361847916,6,5
7,-1.4,6,50,0.02077855306687434,0.03710803384906203,0.6,0.14983481225294315,0.5402468337561768,-0.27728066338484814,0.9805902617629354,6,4
7,-1.4,7,50,0.024440734283621764,0.03614797836393413,0.58,0.15594599686664354,0.5872358040590397,-0.2841013149505459,1.1082175430194776,6,4
7,-1.5,1,42,0.00921677913249078,0.010867279322420598,0.6190476190476191,0.03831877873086101,0.1042675485693545,-0.057824745284545176,1.5588063505808696,6,4
7,-1.5,2,42,0.0023413830739616843,-0.004002078062788739,0.47619047619047616,0.06987871466536734,0.22383132459345378,-0.13393466551885636,0.2171461889453891,6,3
7,-1.5,3,42,0.006747153925117256,-0.005928691793046337,0.47619047619047616,0.08772947267721563,0.2605038862240845,-0.16760423879316588,0.49842491589814425,6,5
7,-1.5,4,42,0.03041580703555961,0.03267367333124427,0.6666666666666666,0.09818109690816447,0.34649710355567076,-0.16760423879316588,2.007687474857287,6,5
7,-1.5,5,42,0.03283823538961367,0.04811596513202998,0.6190476190476191,0.1340377674776927,0.595432283095773,-0.22817163970833299,1.587732267987712,6,5
7,-1.5,6,42,0.025010410221964777,0.030451993207839978,0.5952380952380952,0.14592302951666394,0.5402468337561768,-0.27728066338484814,1.1107635576525183,6,4
7,-1.5,7,42,0.02892206811824399,0.03241860968896615,0.5952380952380952,0.14969697974910484,0.5872358040590397,-0.2841013149505459,1.2521055818906668,6,5
7,-1.6,1,36,0.009106532419373654,0.006032466828104099,0.5833333333333334,0.03678012900799408,0.1042675485693545,-0.04806530262640496,1.4855628838160468,6,4
7,-1.6,2,36,0.000191544500313251,-0.005359529175969935,0.4722222222222222,0.06604225062737343,0.22383132459345378,-0.13393466551885636,0.017401996312390262,6,2
7,-1.6,3,36,0.01647258400681754,0.01852296486345828,0.6111111111111112,0.08804557908188977,0.2605038862240845,-0.16760423879316588,1.1225493099316202,6,5
7,-1.6,4,36,0.045825405482406184,0.06247363520174343,0.75,0.09264650393440496,0.34649710355567076,-0.16760423879316588,2.9677583202611437,6,5
7,-1.6,5,36,0.0485500975505572,0.05918391086648045,0.6944444444444444,0.13205463747263094,0.595432283095773,-0.22817163970833299,2.2059095453101136,6,5
7,-1.6,6,36,0.037838265359437545,0.030451993207839978,0.6388888888888888,0.1467070483727646,0.5402468337561768,-0.27728066338484814,1.5475029637278976,6,4
7,-1.6,7,36,0.029410962452014085,0.04299689146048946,0.5833333333333334,0.15364422967386948,0.5872358040590397,-0.2841013149505459,1.1485349959881788,6,4
7,-1.7,1,30,0.011839682167412083,0.012416995415683418,0.6,0.038341272420443946,0.1042675485693545,-0.04806530262640496,1.6913525784098553,6,4
7,-1.7,2,30,0.005781543887994493,-0.0008750206810410055,0.5,0.06913295092295897,0.22383132459345378,-0.13393466551885636,0.4580568256358133,6,3
7,-1.7,3,30,0.026246888311223585,0.01852296486345828,0.6333333333333333,0.08400263799675704,0.2605038862240845,-0.166363958150599,1.711376349029756,6,4
7,-1.7,4,30,0.05169048475083423,0.06143407797562195,0.7666666666666667,0.09214123444049985,0.34649710355567076,-0.11134212785550934,3.072679097292885,6,6
7,-1.7,5,30,0.05666775151692217,0.05918391086648045,0.7333333333333333,0.12898254759961073,0.595432283095773,-0.20948503381322603,2.406388024313573,6,5
7,-1.7,6,30,0.03744347205475138,0.030451993207839978,0.6666666666666666,0.13474834537778585,0.5402468337561768,-0.2669770727101105,1.521995258509692,6,4
7,-1.7,7,30,0.035569390163807134,0.04299689146048946,0.6,0.14326526550636004,0.5872358040590397,-0.22754343429138457,1.3598660694594298,6,3
7,-1.8,1,17,0.003249026276755045,0.002554610193488571,0.5882352941176471,0.033890074534728885,0.08136126963925805,-0.04806530262640496,0.3952802908633525,5,3
7,-1.8,2,17,-0.019019419849009605,-0.007859911770405348,0.35294117647058826,0.044601433749260226,0.042516644016126426,-0.13393466551885636,-1.7582187473230362,5,2
7,-1.8,3,17,0.018197364855828818,0.020440026254803012,0.5882352941176471,0.06979728629775674,0.12981371565141253,-0.166363958150599,1.0749652513481223,5,4
7,-1.8,4,17,0.04627966975997362,0.059088183081012824,0.8235294117647058,0.07288540037884207,0.14525395250129458,-0.10686804998402133,2.6180272832042615,5,5
7,-1.8,5,17,0.030750844292664697,0.05177875738071491,0.7647058823529411,0.09056885301126867,0.1775057469075101,-0.20948503381322603,1.3999181272595262,5,4
7,-1.8,6,17,0.015002432173975918,0.022585761753831424,0.7058823529411765,0.10441364912254152,0.16012799404016254,-0.2669770727101105,0.5924188361798524,5,3
7,-1.8,7,17,0.008196789326852168,0.011660576586263183,0.5882352941176471,0.1083996283156516,0.18643993747335452,-0.22754343429138457,0.3117743917639172,5,2
7,-1.9,1,7,-0.0004563804494678462,-0.014759221616523543,0.42857142857142855,0.042960341636568665,0.08136126963925805,-0.04806530262640496,-0.0281066007979783,4,2
7,-1.9,2,7,-0.04407271173274439,-0.039906433693591925,0.14285714285714285,0.04818458001027186,0.002581541056415393,-0.13393466551885636,-2.419974083497721,4,0
7,-1.9,3,7,0.016905667411621045,0.016821225975117482,0.5714285714285714,0.04760288104325986,0.08149167528015422,-0.036172977899815884,0.9396110222419283,4,3
7,-1.9,4,7,0.053048985828559644,0.06706270459715591,0.8571428571428571,0.07126526085170418,0.14525395250129458,-0.06888774617001647,1.9694648153835004,4,4
7,-1.9,5,7,0.0038346591585531093,0.04453618837950546,0.7142857142857143,0.10289922425477226,0.09663966793115386,-0.20948503381322603,0.09859699691329013,4,2
7,-1.9,6,7,-0.026362954314239104,0.009316640140982102,0.5714285714285714,0.1138134922671035,0.0703507619983732,-0.2669770727101105,-0.6128431660522415,4,2
7,-1.9,7,7,-0.0413862577377635,-0.006114724021395679,0.2857142857142857,0.1008398718180638,0.06818847144766993,-0.22754343429138457,-1.0858576443581924,4,1
8,-1.0,1,67,0.011632724610598898,0.013151421326983215,0.6119402985074627,0.047661159518220454,0.16246733992245166,-0.08352353509403143,1.99781028406146,6,6
8,-1.0,2,67,0.013854148563398233,0.002581541056415393,0.5373134328358209,0.08221509990098243,0.2302509872822065,-0.13393466551885636,1.379321967399195,6,5
8,-1.0,3,67,0.014768363122972535,0.005214830103775547,0.5522388059701493,0.09700195687330468,0.41422537774139956,-0.16760423879316588,1.2462043645421543,6,5
8,-1.0,4,67,0.02936784760776614,0.043377302220632075,0.6716417910447762,0.10287950678382958,0.34649710355567076,-0.18957314315380125,2.3365799500308233,6,5
8,-1.0,5,66,0.023561740247451217,0.05064051482016696,0.6060606060606061,0.13327694971342197,0.595432283095773,-0.2852178471674264,1.4362309691356439,6,5
8,-1.0,6,66,0.026614155258538913,0.029241802395053473,0.5909090909090909,0.15168089325274234,0.5402468337561768,-0.27728066338484814,1.4254558685057397,6,5
8,-1.0,7,66,0.021424701938583517,0.015449911110503978,0.5606060606060606,0.1610384785167353,0.5872358040590397,-0.3013305567338228,1.0808292711163625,6,4
8,-1.1,1,61,0.013255063450352827,0.01647681693124392,0.6721311475409836,0.04617674709505796,0.16246733992245166,-0.08352353509403143,2.2419369386095207,6,5
8,-1.1,2,61,0.016786856754941275,0.007428173443635888,0.5737704918032787,0.0782116853284657,0.22383132459345378,-0.13393466551885636,1.6763421217577734,6,6
8,-1.1,3,61,0.023536677861325843,0.015242492850311873,0.5737704918032787,0.09790092076406622,0.41422537774139956,-0.16760423879316588,1.8776874538427415,6,4
8,-1.1,4,61,0.043289088165882644,0.06032576743426965,0.7540983606557377,0.09752432998527655,0.34649710355567076,-0.18957314315380125,3.466812710929908,6,5
8,-1.1,5,61,0.03371568468797841,0.05487560558245552,0.6557377049180327,0.13231732959656778,0.595432283095773,-0.2852178471674264,1.9901241674853518,6,5
8,-1.1,6,61,0.0319404712339652,0.03589784303627552,0.6065573770491803,0.15158215535010133,0.5402468337561768,-0.27728066338484814,1.6457283809377878,6,5
8,-1.1,7,61,0.029529036460084583,0.011660576586263183,0.5573770491803278,0.1599191516731728,0.5872358040590397,-0.2841013149505459,1.442160898361622,6,5
8,-1.2,1,55,0.007976908977354518,0.013151421326983215,0.6363636363636364,0.04228565379374571,0.1042675485693545,-0.08352353509403143,1.3990168055130379,6,5
8,-1.2,2,55,0.008063296147975239,0.0004621123278274464,0.509090909090909,0.07808419102688248,0.22383132459345378,-0.13393466551885636,0.7658272936839534,6,4
8,-1.2,3,55,0.012566233332259754,0.00866303529902579,0.5272727272727272,0.08780634679346412,0.2605038862240845,-0.16760423879316588,1.0613547201366174,6,4
8,-1.2,4,55,0.03617118999953661,0.059088183081012824,0.7272727272727273,0.09688753933188586,0.34649710355567076,-0.18957314315380125,2.76870200647908,6,5
8,-1.2,5,55,0.02532533188631736,0.0516957418845545,0.6363636363636364,0.13306281413985005,0.595432283095773,-0.2852178471674264,1.4114964367362959,6,5
8,-1.2,6,55,0.017577749391305904,0.020524922847493743,0.5636363636363636,0.14398901911723747,0.5402468337561768,-0.27728066338484814,0.9053473608026243,6,5
8,-1.2,7,55,0.014129353198017048,0.008490840776050002,0.5272727272727272,0.147038877577815,0.5872358040590397,-0.2841013149505459,0.7126420545159565,6,5
8,-1.3,1,54,0.008941889761043431,0.012687828254552391,0.6296296296296297,0.044849218278935885,0.11993190362508055,-0.08352353509403143,1.4651136468789412,6,4
8,-1.3,2,54,0.0022642924972142275,-0.0021219150997714986,0.48148148148148145,0.07088508493561005,0.22383132459345378,-0.13393466551885636,0.2347332129865674,6,3
8,-1.3,3,54,0.009473663886553588,0.005066445014781151,0.5185185185185185,0.0830338558281696,0.2605038862240845,-0.16760423879316588,0.8384161720025465,6,4
8,-1.3,4,54,0.036529109953611326,0.05970697525764124,0.7222222222222222,0.09626957004177394,0.34649710355567076,-0.18957314315380125,2.788347764684409,6,5
8,-1.3,5,54,0.021342822336015203,0.04811596513202998,0.5925925925925926,0.13417459892653535,0.595432283095773,-0.2852178471674264,1.1689028656475573,6,5
8,-1.3,6,54,0.017698193142241733,0.029241802395053473,0.5740740740740741,0.1469506356188175,0.5402468337561768,-0.27728066338484814,0.8850225598241388,6,5
8,-1.3,7,54,0.012817740665127777,0.022532649618374534,0.5555555555555556,0.15102604757167204,0.5872358040590397,-0.2841013149505459,0.62367236890018,6,5
8,-1.4,1,44,0.005820614849857625,0.006384139755834073,0.6136363636363636,0.045392314857706555,0.11993190362508055,-0.08352353509403143,0.8505755023362096,6,4
8,-1.4,2,44,-0.007080760449683598,-0.005006191847462094,0.45454545454545453,0.060733782927122164,0.17736367542721365,-0.13393466551885636,-0.7733496749303002,6,2
8,-1.4,3,44,0.0023980649856135353,-0.0012367484798992412,0.5,0.07338766592874747,0.14183234616682605,-0.166363958150599,0.21675254770716376,6,4
8,-1.4,4,44,0.02322963019923001,0.04589142163386839,0.6818181818181818,0.08577774883369609,0.17139422899488888,-0.18957314315380125,1.7963625401017633,6,5
8,-1.4,5,44,0.008717062918661717,0.017250490342831326,0.5454545454545454,0.112051359341798,0.2019294783638177,-0.2852178471674264,0.5160352742697452,6,4
8,-1.4,6,44,0.011421945315509004,0.015951200947406763,0.5454545454545454,0.13243184293788282,0.2912142757587206,-0.2669770727101105,0.5721026929342,6,4
8,-1.4,7,44,0.005744116030066287,0.010075708681156592,0.5454545454545454,0.13233687966399194,0.2852498021622816,-0.23247685828276288,0.2879178906494857,6,4
8,-1.5,1,37,0.008167810529403774,0.009510323462719628,0.6486486486486487,0.04466803336837831,0.11993190362508055,-0.08352353509403143,1.1122686202254957,6,5
8,-1.5,2,37,-0.010270065282696025,-0.00483899485989836,0.4594594594594595,0.05242040852986657,0.08966445793276434,-0.13393466551885636,-1.1917184554124072,6,1
8,-1.5,3,37,0.0009990315811653576,-0.003943351690334995,0.4864864864864865,0.07064507028523398,0.13674686724881346,-0.166363958150599,0.08601975826425629,6,2
8,-1.5,4,37,0.02496344340981067,0.043377302220632075,0.7027027027027027,0.07603540633485031,0.14525395250129458,-0.14304451572106913,1.9970524985649805,6,5
8,-1.5,5,37,0.01889595144655995,0.03619641940418705,0.5945945945945946,0.09151247530781578,0.2019294783638177,-0.20948503381322603,1.2559990869753326,6,4
8,-1.5,6,37,0.01922788311638836,0.03589784303627552,0.5945945945945946,0.1162277670351011,0.2912142757587206,-0.2669770727101105,1.0062883417694761,6,5
8,-1.5,7,37,0.014818998152433828,0.033404722650485885,0.6216216216216216,0.1194566285723228,0.2852498021622816,-0.23247685828276288,0.7545872319978391,6,5
8,-1.6,1,32,0.005771180496195252,0.010867279322420598,0.6875,0.034171172943610745,0.08512469026703884,-0.057824745284545176,0.9553879513695147,6,5
8,-1.6,2,32,-0.00017817842276465073,0.0050048572500256405,0.53125,0.0570953090686395,0.13448096748718452,-0.13393466551885636,-0.017653453224543196,6,3
8,-1.6,3,32,0.009580069812969733,-0.0012367484798992412,0.5,0.08358520056069695,0.18620839587796123,-0.166363958150599,0.6483571047075279,6,3
8,-1.6,4,32,0.02435103741122643,0.03651306136338983,0.65625,0.08407042975330757,0.15474613041578777,-0.14304451572106913,1.6385103521351356,6,5
8,-1.6,5,32,0.02180692445308826,0.043997059656502246,0.59375,0.09992567971925077,0.2019294783638177,-0.20948503381322603,1.234503419014987,6,5
8,-1.6,6,32,0.02378684581006465,0.03885881569842631,0.59375,0.12219617157657231,0.2912142757587206,-0.2669770727101105,1.1011696853232849,6,5
8,-1.6,7,32,0.02510081122880969,0.04299689146048946,0.65625,0.11917606644594875,0.2852498021622816,-0.22754343429138457,1.1914441791867432,6,5
8,-1.7,1,26,0.002930643426248709,0.010867279322420598,0.6538461538461539,0.03297931541101471,0.06760468371526862,-0.057824745284545176,0.4531145607963002,5,4
8,-1.7,2,26,-0.0017060569811890387,0.0050048572500256405,0.5384615384615384,0.06146809887432776,0.13448096748718452,-0.13393466551885636,-0.14152410758903994,5,3
8,-1.7,3,26,0.021591560611238365,0.01629407375912373,0.5769230769230769,0.08276140998408574,0.18620839587796123,-0.166363958150599,1.3302792800025542,5,3
8,-1.7,4,26,0.031766676910300884,0.04652054443995757,0.6538461538461539,0.08629038819407094,0.15474613041578777,-0.11134212785550934,1.8771372899994814,5,5
8,-1.7,5,26,0.029157571635839465,0.048014397218850036,0.6153846153846154,0.09687531082023713,0.2019294783638177,-0.20948503381322603,1.5347050293960647,5,4
8,-1.7,6,26,0.01782483247592326,0.030451993207839978,0.6153846153846154,0.11495432226731818,0.22678748736111487,-0.2669770727101105,0.7906546428928417,5,4
8,-1.7,7,26,0.020668802978220276,0.03241860968896615,0.6153846153846154,0.11750714937366873,0.2852498021622816,-0.22754343429138457,0.8968869576897933,5,3
8,-1.8,1,20,0.008400565850592656,0.012416995415683418,0.7,0.031234909087102986,0.06760468371526862,-0.04806530262640496,1.2027719523054161,5,3
8,-1.8,2,20,0.008624664502989338,0.00868101883305139,0.65,0.0635773649321833,0.13448096748718452,-0.13393466551885636,0.6066730237210958,5,3
8,-1.8,3,20,0.035163094248537405,0.050653235519925066,0.65,0.08723803594224373,0.18620839587796123,-0.166363958150599,1.80258686912706,5,4
8,-1.8,4,20,0.041139481839556374,0.05548081835008445,0.7,0.08969557131929311,0.15474613041578777,-0.11134212785550934,2.0511754727533438,5,5
8,-1.8,5,20,0.0387820933088337,0.048014397218850036,0.65,0.10169506455379787,0.2019294783638177,-0.20948503381322603,1.705478969481677,5,4
8,-1.8,6,20,0.024436606770296864,0.030451993207839978,0.65,0.11717807215202766,0.22678748736111487,-0.2669770727101105,0.9326303611979991,5,4
8,-1.8,7,20,0.031310734749087146,0.04299689146048946,0.65,0.12100041284180746,0.2852498021622816,-0.22754343429138457,1.1572345859010682,5,3
8,-1.9,1,10,0.0033329995483721286,0.0021791950215073186,0.6,0.038979350485396976,0.06760468371526862,-0.04806530262640496,0.27039624524059436,5,2
8,-1.9,2,10,-0.00506515041598965,0.0006891848696603531,0.5,0.0646758085113265,0.08671992676381968,-0.13393466551885636,-0.2476569272894603,5,3
8,-1.9,3,10,0.03797771761530029,0.031569735637273166,0.7,0.09933649263339576,0.18620839587796123,-0.166363958150599,1.2089825683927193,5,3
8,-1.9,4,10,0.03617674252328953,0.04989719675174831,0.6,0.09544665643449535,0.15474613041578777,-0.10686804998402133,1.1985847275600985,5,4
8,-1.9,5,10,0.021099799390932296,0.040366303891846256,0.6,0.12278462408879548,0.1777050507675899,-0.20948503381322603,0.5434184022889257,5,2
8,-1.9,6,10,0.0028667090440331,0.018354162368542704,0.7,0.13176417738182528,0.17487063954619964,-0.2669770727101105,0.06879965517394819,5,3
8,-1.9,7,10,0.010125745379304973,0.05438090161348352,0.7,0.11988808936140309,0.12347388767295531,-0.22754343429138457,0.2670859013275592,5,3
10,-1.0,1,62,0.009715046339634,0.012880588488114242,0.6612903225806451,0.05242375109038602,0.16246733992245166,-0.17389304691330365,1.4591926327968618,6,4
10,-1.0,2,61,0.012217163657107814,0.00893259546032632,0.5901639344262295,0.07904338844900306,0.2302509872822065,-0.13393466551885636,1.207173684804606,6,4
10,-1.0,3,61,0.0180059718393512,0.017570687727342493,0.6065573770491803,0.09803656864676154,0.41422537774139956,-0.16760423879316588,1.4344763149492639,6,5
10,-1.0,4,61,0.024986350502322112,0.04585942504997731,0.6557377049180327,0.10262343311931874,0.34649710355567076,-0.18957314315380125,1.9016089208977618,6,4
10,-1.0,5,60,0.026514611086105706,0.05064051482016696,0.6,0.13838336676322904,0.595432283095773,-0.2852178471674264,1.4841472580061654,6,5
10,-1.0,6,60,0.030738899387157608,0.038787690339122216,0.5833333333333334,0.15964951548283318,0.5402468337561768,-0.27728066338484814,1.4914075379077258,6,5
10,-1.0,7,60,0.02835883778891671,0.018803280943406553,0.5666666666666667,0.17860303214275705,0.5872358040590397,-0.3013305567338228,1.2299153620917527,6,4
10,-1.1,1,58,0.01410562751114542,0.012880588488114242,0.6724137931034483,0.04769640557801874,0.16246733992245166,-0.08352353509403143,2.25227157767677,6,5
10,-1.1,2,58,0.011038177661135776,0.007775975075928088,0.603448275862069,0.07802601692525855,0.2302509872822065,-0.13393466551885636,1.0773875161403037,6,4
10,-1.1,3,58,0.01699561148898275,0.016406590288827183,0.5862068965517241,0.09944794527837574,0.41422537774139956,-0.16760423879316588,1.301532379911837,6,6
10,-1.1,4,58,0.02466914919251321,0.04461836363530469,0.6379310344827587,0.10814465390638182,0.39962027595290883,-0.18957314315380125,1.737253171363653,6,4
10,-1.1,5,57,0.020810144764030758,0.04982959446460011,0.5964912280701754,0.1264113624602058,0.3512078960282672,-0.2852178471674264,1.242872036854344,6,5
10,-1.1,6,57,0.026204087069396358,0.022585761753831424,0.5614035087719298,0.15584321110294977,0.4494642856287736,-0.27728066338484814,1.269458691855824,6,5
10,-1.1,7,57,0.018226363604428666,0.011660576586263183,0.5614035087719298,0.17002587993895046,0.560941472756465,-0.3013305567338228,0.8093240136142209,6,4
10,-1.2,1,49,0.007973928861862262,0.012609755649245269,0.6326530612244898,0.04466627771962551,0.16246733992245166,-0.08352353509403143,1.2496564496242024,6,5
10,-1.2,2,49,0.008341186370139602,0.0074281939954794485,0.5918367346938775,0.07089059662232222,0.21794642675323161,-0.13393466551885636,0.8236396274395544,6,4
10,-1.2,3,49,0.016194614995462334,0.01407465087309423,0.5918367346938775,0.09778700616473636,0.41422537774139956,-0.16760423879316588,1.1592777958378349,6,5
10,-1.2,4,49,0.022101474703783413,0.04585942504997731,0.673469387755102,0.09453422659590723,0.18494251067446665,-0.18957314315380125,1.6365535372474493,6,4
10,-1.2,5,49,0.01774077295945423,0.051451435175733806,0.6122448979591837,0.11863625588151867,0.21369081725423245,-0.2852178471674264,1.0467745276806684,6,4
10,-1.2,6,49,0.025029649831349542,0.04167753764196891,0.5714285714285714,0.14592407716767325,0.4494642856287736,-0.27728066338484814,1.20067607909643,6,5
10,-1.2,7,49,0.019071602370091582,0.033404722650485885,0.5918367346938775,0.151900893923068,0.560941472756465,-0.3013305567338228,0.8788705131534931,6,5
10,-1.3,1,44,0.010273449276880998,0.014136858852819456,0.6818181818181818,0.04659410748383892,0.16246733992245166,-0.08352353509403143,1.4625530305942867,6,4
10,-1.3,2,44,0.005487786161677557,0.005424544548040977,0.5681818181818182,0.07002384353152498,0.21794642675323161,-0.13393466551885636,0.5198494315666912,6,2
10,-1.3,3,44,0.0097017652439436,0.005066445014781151,0.5227272727272727,0.10077133141451763,0.41422537774139956,-0.16760423879316588,0.638616453044822,6,3
10,-1.3,4,44,0.018874798983364634,0.03198748823283326,0.6363636363636364,0.09542464435112243,0.18494251067446665,-0.18957314315380125,1.3120431655130547,6,4
10,-1.3,5,44,0.01619628814026561,0.03166688389983374,0.5681818181818182,0.11972363067386195,0.21369081725423245,-0.2852178471674264,0.8973501798333213,6,5
10,-1.3,6,44,0.02117862090043908,0.029241802395053473,0.5454545454545454,0.1493374126506278,0.4494642856287736,-0.27728066338484814,0.9407092014947931,6,4
10,-1.3,7,44,0.016963219296407626,0.018803280943406553,0.5681818181818182,0.15105138161835246,0.560941472756465,-0.2841013149505459,0.7449204772565291,6,4
10,-1.4,1,38,0.006330908675373106,0.011060039555982448,0.631578947368421,0.042934362134878654,0.1042675485693545,-0.08352353509403143,0.9089768695616385,6,4
10,-1.4,2,38,-0.005811600128644275,-0.0007540839671807964,0.5,0.06468558749593006,0.14695617378491788,-0.13393466551885636,-0.5538344877044696,6,1
10,-1.4,3,38,-0.003933527530807081,-0.0012367484798992412,0.5,0.08270224176230018,0.1814539672534623,-0.16760423879316588,-0.29319510179256775,6,2
10,-1.4,4,38,0.009807178337640754,0.03198748823283326,0.6052631578947368,0.09690660386917287,0.18494251067446665,-0.18957314315380125,0.6238533294984066,6,3
10,-1.4,5,38,0.005562638162133832,0.044546052466010067,0.5789473684210527,0.11895386552299198,0.2019294783638177,-0.2852178471674264,0.28826641681080634,6,4
