z_window,z_threshold,hold_days,stop_level,signal_date,entry_date,exit_date,signal_z,entry_price,exit_price,position_return,account_return,mae,mfe,worst_day_date,best_day_date,exit_reason
5,-1.5,5,-0.1,2023-11-28,2023-11-29,2023-12-05,-1.6248499813691801,23.087321722793842,21.53850806236267,-0.06708502956850326,-0.03354251478425163,-0.09340447895384196,0.034770863636318206,2023-12-04,2023-11-29,fixed_hold
5,-1.5,5,-0.1,2023-12-20,2023-12-21,2023-12-28,-1.7501441937884,29.343186824371703,31.715917739868164,0.08086139142616,0.04043069571308,-0.014430934394354167,0.10074797793435364,2023-12-21,2023-12-28,fixed_hold
5,-1.5,5,-0.1,2024-01-02,2024-01-03,2024-01-09,-1.7513324089820301,26.226398927687423,27.975366914749145,0.0666873096792302,0.0333436548396151,-0.06825022276549342,0.09480583572858481,2024-01-04,2024-01-09,fixed_hold
5,-1.5,5,-0.1,2024-07-17,2024-07-18,2024-07-19,-1.7484324617580844,53.61349232796229,48.20389095207089,-0.1009000000000001,-0.05045000000000005,-0.22068329054528968,-0.000814578302764768,2024-07-24,2024-07-18,stop
5,-1.5,5,-0.1,2024-08-22,2024-08-23,2024-08-29,-1.5300359469436613,38.764848136981854,35.753235328674315,-0.07768927141583326,-0.03884463570791663,-0.09972557372665947,0.051298018759800446,2024-08-28,2024-08-23,fixed_hold
5,-1.5,5,-0.1,2024-10-15,2024-10-16,2024-10-22,-1.5669315397003583,35.45196556078818,34.33206956863403,-0.031589108655594944,-0.015794554327797472,-0.05744602052934822,0.043991199123773805,2024-10-21,2024-10-17,fixed_hold
5,-1.5,5,-0.1,2024-10-23,2024-10-24,2024-10-30,-1.6612049571313434,34.291726384048516,33.65908676147461,-0.01844875394982126,-0.00922437697491063,-0.03133312598791682,0.11080347725166706,2024-10-24,2024-10-29,fixed_hold
5,-1.5,5,-0.1,2024-10-31,2024-11-01,2024-11-07,-1.5471610017497275,30.43414868211951,35.836388786315915,0.17750587212483127,0.08875293606241563,-0.02313382443864931,0.1838927686114855,2024-11-04,2024-11-07,fixed_hold
5,-1.5,5,-0.1,2024-11-27,2024-11-29,2024-12-05,-1.5306464537963547,27.320324729827092,28.819544094085693,0.05487560558245552,0.02743780279122776,-0.0028120423476765133,0.14440916801460912,2024-11-29,2024-12-04,fixed_hold
5,-1.5,5,-0.1,2024-12-10,2024-12-11,2024-12-17,-1.5405056717094612,28.093825835278203,30.80880383491516,0.09663966793115386,0.04831983396557693,-0.02180421411918987,0.16191616276271814,2024-12-12,2024-12-16,fixed_hold
5,-1.5,5,-0.1,2024-12-30,2024-12-31,2025-01-07,-1.6223834245345135,28.044007692724232,30.915792457580565,0.10240279479032499,0.051201397395162496,-0.04598948652072499,0.19490425317779048,2024-12-31,2025-01-07,fixed_hold
5,-1.5,5,-0.1,2025-05-21,2025-05-22,2025-05-23,-1.6680343735290697,16.92852358573872,15.220435555937684,-0.10089999999999999,-0.050449999999999995,-0.11108332169830248,0.07199819570259103,2025-05-23,2025-05-29,stop
5,-1.5,5,-0.1,2025-07-22,2025-07-23,2025-07-29,-1.6680922567873604,25.668191678003822,26.995127889633178,0.0516957418845545,0.02584787094227725,-0.03293582125097405,0.09675902979048034,2025-07-25,2025-07-29,fixed_hold
5,-1.5,5,-0.1,2025-08-29,2025-09-02,2025-09-08,-1.590027342802083,24.097078995766488,27.04506188392639,0.12233776918263906,0.06116888459131953,-0.012615320208555825,0.13798160930222636,2025-09-02,2025-09-08,fixed_hold
5,-1.5,5,-0.1,2025-10-10,2025-10-13,2025-10-17,-1.6157459693087943,38.26822954177856,40.24971091461182,0.05177875738071491,0.025889378690357456,-0.060578417308494226,0.09568696559111944,2025-10-14,2025-10-16,fixed_hold
5,-1.5,5,-0.1,2025-10-22,2025-10-23,2025-10-29,-1.5161545276135102,37.76772954177856,49.33062106704712,0.30615797310446546,0.15307898655223273,-0.005764982628282067,0.3440044963619704,2025-10-23,2025-10-29,fixed_hold
5,-1.5,5,-0.1,2025-11-04,2025-11-05,2025-11-07,-1.7076258163186988,43.26322122192382,38.89796220063171,-0.10089999999999999,-0.050449999999999995,-0.14384551428738357,0.1194265923184119,2025-11-07,2025-11-05,stop
5,-1.5,5,-0.1,2025-12-12,2025-12-15,2025-12-17,-1.7394666220686492,43.15311061096191,38.798961750315854,-0.10089999999999999,-0.050449999999999995,-0.17271315421996924,0.006184665582731119,2025-12-17,2025-12-15,stop
5,-1.5,5,-0.1,2026-06-05,2026-06-08,2026-06-09,-1.5506494524841412,210.83061511230466,189.55780604747312,-0.10089999999999999,-0.050449999999999995,-0.25267021834250625,0.1497381144923542,2026-06-09,2026-06-12,stop
5,-1.5,5,-0.12,2021-01-27,2021-01-28,2021-02-03,-1.652227605376462,33.97682661564093,35.490032913208005,0.04453642227053911,0.022268211135269556,-0.06093790348275063,0.13588989683581376,2021-01-29,2021-02-03,fixed_hold
5,-1.5,5,-0.12,2021-04-19,2021-04-20,2021-04-26,-1.5301654733372843,37.88527048848852,40.91108577346802,0.07986785486720738,0.03993392743360369,-0.05144835914580437,0.08735101183906391,2021-04-20,2021-04-26,fixed_hold
5,-1.5,5,-0.12,2021-04-30,2021-05-03,2021-05-04,-1.5340657262513107,36.63245801109698,32.20432648671558,-0.12087999999999988,-0.06043999999999994,-0.15249117195864725,0.0008549163603861487,2021-05-04,2021-05-03,stop
5,-1.5,5,-0.12,2021-06-18,2021-06-21,2021-06-25,-1.5633814405215496,36.46736610975757,39.4087939453125,0.08065917968141645,0.040329589840708224,-0.026539348906163718,0.10914357264129215,2021-06-21,2021-06-25,fixed_hold
5,-1.5,5,-0.12,2021-07-08,2021-07-09,2021-07-15,-1.5024615726842836,39.021529670964775,38.206955909729004,-0.02087498281344624,-0.01043749140672312,-0.041525787106430956,0.11362018186918399,2021-07-15,2021-07-14,fixed_hold
5,-1.5,5,-0.12,2021-07-15,2021-07-16,2021-07-19,-1.6459638002397239,38.87585920329437,34.176545342800146,-0.12087999999999999,-0.060439999999999994,-0.1337665538087236,0.04442120614513634,2021-07-19,2021-07-21,stop
5,-1.5,5,-0.12,2021-07-27,2021-07-28,2021-08-03,-1.6579915487648518,38.39997777022574,44.555398475646975,0.16029750699996437,0.08014875349998218,-0.01413711341070012,0.18470320900844084,2021-07-28,2021-08-02,fixed_hold
5,-1.5,5,-0.12,2021-08-10,2021-08-11,2021-08-17,-1.5971490283556768,43.760834016372606,38.47102440047348,-0.1208800000000001,-0.06044000000000005,-0.12781391109628415,0.0003311725284307343,2021-08-17,2021-08-11,stop
5,-1.5,5,-0.12,2021-08-17,2021-08-18,2021-08-24,-1.630351519681503,39.12836353371473,42.384323432922365,0.0832122686756922,0.0416061343378461,-0.07910427959057098,0.10190117481506222,2021-08-19,2021-08-24,fixed_hold
5,-1.5,5,-0.12,2022-08-09,2022-08-10,2022-08-16,-1.6977631597224447,18.56154851430858,20.524485563278198,0.10575287118186516,0.05287643559093258,-0.037126423723900515,0.15031718434962849,2022-08-10,2022-08-15,fixed_hold
5,-1.5,5,-0.12,2022-08-22,2022-08-23,2022-08-29,-1.5346899186475025,16.615893833778028,14.60736458715094,-0.12087999999999999,-0.060439999999999994,-0.12558175243679137,0.13352707197691305,2022-08-29,2022-08-25,stop
5,-1.5,5,-0.12,2023-04-19,2023-04-20,2023-04-26,-1.6197567001602127,14.508550279350665,13.089366974830627,-0.09781703045409673,-0.048908515227048366,-0.11042293454979102,0.07397671020934471,2023-04-25,2023-04-20,fixed_hold
5,-1.5,5,-0.12,2023-04-25,2023-04-26,2023-05-02,-1.7032259650326702,13.360814472170603,14.048798581123352,0.051492677365272854,0.025746338682636427,-0.08168180042699691,0.09362011783946911,2023-04-27,2023-05-02,fixed_hold
5,-1.5,5,-0.12,2023-05-24,2023-05-25,2023-06-01,-1.620147000082624,17.81441975929096,21.694868574142458,0.21782628159009687,0.10891314079504844,-0.030154905177355085,0.36427469591050765,2023-05-25,2023-05-30,fixed_hold
5,-1.5,5,-0.12,2023-06-21,2023-06-22,2023-06-28,-1.5367256032679815,21.889763038710516,23.257976371765135,0.06250471193475371,0.031252355967376855,-0.035076250088668326,0.09809395589926218,2023-06-23,2023-06-27,fixed_hold
5,-1.5,5,-0.12,2023-07-20,2023-07-21,2023-07-27,-1.5592562770758411,24.571947338193407,25.944606662750243,0.055862862868147234,0.027931431434073617,-0.032954397420188464,0.12043084364225853,2023-07-26,2023-07-27,fixed_hold
5,-1.5,5,-0.12,2023-11-28,2023-11-29,2023-12-05,-1.6248499813691801,23.087321722793842,21.53850806236267,-0.06708502956850326,-0.03354251478425163,-0.09340447895384196,0.034770863636318206,2023-12-04,2023-11-29,fixed_hold
5,-1.5,5,-0.12,2023-12-20,2023-12-21,2023-12-28,-1.7501441937884,29.343186824371703,31.715917739868164,0.08086139142616,0.04043069571308,-0.014430934394354167,0.10074797793435364,2023-12-21,2023-12-28,fixed_hold
5,-1.5,5,-0.12,2024-01-02,2024-01-03,2024-01-09,-1.7513324089820301,26.226398927687423,27.975366914749145,0.0666873096792302,0.0333436548396151,-0.06825022276549342,0.09480583572858481,2024-01-04,2024-01-09,fixed_hold
5,-1.5,5,-0.12,2024-07-17,2024-07-18,2024-07-19,-1.7484324617580844,53.61349232796229,47.13269337535821,-0.12087999999999999,-0.060439999999999994,-0.22068329054528968,-0.000814578302764768,2024-07-24,2024-07-18,stop
5,-1.5,5,-0.12,2024-08-22,2024-08-23,2024-08-29,-1.5300359469436613,38.764848136981854,35.753235328674315,-0.07768927141583326,-0.03884463570791663,-0.09972557372665947,0.051298018759800446,2024-08-28,2024-08-23,fixed_hold
5,-1.5,5,-0.12,2024-10-15,2024-10-16,2024-10-22,-1.5669315397003583,35.45196556078818,34.33206956863403,-0.031589108655594944,-0.015794554327797472,-0.05744602052934822,0.043991199123773805,2024-10-21,2024-10-17,fixed_hold
5,-1.5,5,-0.12,2024-10-23,2024-10-24,2024-10-30,-1.6612049571313434,34.291726384048516,33.65908676147461,-0.01844875394982126,-0.00922437697491063,-0.03133312598791682,0.11080347725166706,2024-10-24,2024-10-29,fixed_hold
5,-1.5,5,-0.12,2024-10-31,2024-11-01,2024-11-07,-1.5471610017497275,30.43414868211951,35.836388786315915,0.17750587212483127,0.08875293606241563,-0.02313382443864931,0.1838927686114855,2024-11-04,2024-11-07,fixed_hold
5,-1.5,5,-0.12,2024-11-27,2024-11-29,2024-12-05,-1.5306464537963547,27.320324729827092,28.819544094085693,0.05487560558245552,0.02743780279122776,-0.0028120423476765133,0.14440916801460912,2024-11-29,2024-12-04,fixed_hold
5,-1.5,5,-0.12,2024-12-10,2024-12-11,2024-12-17,-1.5405056717094612,28.093825835278203,30.80880383491516,0.09663966793115386,0.04831983396557693,-0.02180421411918987,0.16191616276271814,2024-12-12,2024-12-16,fixed_hold
5,-1.5,5,-0.12,2024-12-30,2024-12-31,2025-01-07,-1.6223834245345135,28.044007692724232,30.915792457580565,0.10240279479032499,0.051201397395162496,-0.04598948652072499,0.19490425317779048,2024-12-31,2025-01-07,fixed_hold
5,-1.5,5,-0.12,2025-05-21,2025-05-22,2025-05-29,-1.6680343735290697,16.92852358573872,17.123682540893554,0.011528409678871476,0.005764204839435738,-0.11108332169830248,0.07199819570259103,2025-05-23,2025-05-29,fixed_hold
5,-1.5,5,-0.12,2025-07-22,2025-07-23,2025-07-29,-1.6680922567873604,25.668191678003822,26.995127889633178,0.0516957418845545,0.02584787094227725,-0.03293582125097405,0.09675902979048034,2025-07-25,2025-07-29,fixed_hold
5,-1.5,5,-0.12,2025-08-29,2025-09-02,2025-09-08,-1.590027342802083,24.097078995766488,27.04506188392639,0.12233776918263906,0.06116888459131953,-0.012615320208555825,0.13798160930222636,2025-09-02,2025-09-08,fixed_hold
5,-1.5,5,-0.12,2025-10-10,2025-10-13,2025-10-17,-1.6157459693087943,38.26822954177856,40.24971091461182,0.05177875738071491,0.025889378690357456,-0.060578417308494226,0.09568696559111944,2025-10-14,2025-10-16,fixed_hold
5,-1.5,5,-0.12,2025-10-22,2025-10-23,2025-10-29,-1.5161545276135102,37.76772954177856,49.33062106704712,0.30615797310446546,0.15307898655223273,-0.005764982628282067,0.3440044963619704,2025-10-23,2025-10-29,fixed_hold
5,-1.5,5,-0.12,2025-11-04,2025-11-05,2025-11-07,-1.7076258163186988,43.26322122192382,38.03356304061767,-0.12087999999999999,-0.060439999999999994,-0.14384551428738357,0.1194265923184119,2025-11-07,2025-11-05,stop
5,-1.5,5,-0.12,2025-12-12,2025-12-15,2025-12-17,-1.7394666220686492,43.15311061096191,37.93676260030883,-0.1208800000000001,-0.06044000000000005,-0.17271315421996924,0.006184665582731119,2025-12-17,2025-12-15,stop
5,-1.5,5,-0.12,2026-06-05,2026-06-08,2026-06-09,-1.5506494524841412,210.83061511230466,185.3454103575293,-0.12087999999999988,-0.06043999999999994,-0.25267021834250625,0.1497381144923542,2026-06-09,2026-06-12,stop
5,-1.5,5,-0.15,2021-01-27,2021-01-28,2021-02-03,-1.652227605376462,33.97682661564093,35.490032913208005,0.04453642227053911,0.022268211135269556,-0.06093790348275063,0.13588989683581376,2021-01-29,2021-02-03,fixed_hold
5,-1.5,5,-0.15,2021-04-19,2021-04-20,2021-04-26,-1.5301654733372843,37.88527048848852,40.91108577346802,0.07986785486720738,0.03993392743360369,-0.05144835914580437,0.08735101183906391,2021-04-20,2021-04-26,fixed_hold
5,-1.5,5,-0.15,2021-04-30,2021-05-03,2021-05-04,-1.5340657262513107,36.63245801109698,31.106451720123,-0.15084999999999993,-0.07542499999999996,-0.15249117195864725,0.0008549163603861487,2021-05-04,2021-05-03,stop
5,-1.5,5,-0.15,2021-06-18,2021-06-21,2021-06-25,-1.5633814405215496,36.46736610975757,39.4087939453125,0.08065917968141645,0.040329589840708224,-0.026539348906163718,0.10914357264129215,2021-06-21,2021-06-25,fixed_hold
5,-1.5,5,-0.15,2021-07-08,2021-07-09,2021-07-15,-1.5024615726842836,39.021529670964775,38.206955909729004,-0.02087498281344624,-0.01043749140672312,-0.041525787106430956,0.11362018186918399,2021-07-15,2021-07-14,fixed_hold
5,-1.5,5,-0.15,2021-07-15,2021-07-16,2021-07-22,-1.6459638002397239,38.87585920329437,39.48633016204834,0.015703085957833762,0.007851542978916881,-0.1337665538087236,0.04442120614513634,2021-07-19,2021-07-21,fixed_hold
5,-1.5,5,-0.15,2021-07-27,2021-07-28,2021-08-03,-1.6579915487648518,38.39997777022574,44.555398475646975,0.16029750699996437,0.08014875349998218,-0.01413711341070012,0.18470320900844084,2021-07-28,2021-08-02,fixed_hold
5,-1.5,5,-0.15,2021-08-10,2021-08-11,2021-08-17,-1.5971490283556768,43.760834016372606,39.21495721435547,-0.10388003117848132,-0.05194001558924066,-0.12781391109628415,0.0003311725284307343,2021-08-17,2021-08-11,fixed_hold
5,-1.5,5,-0.15,2021-08-17,2021-08-18,2021-08-24,-1.630351519681503,39.12836353371473,42.384323432922365,0.0832122686756922,0.0416061343378461,-0.07910427959057098,0.10190117481506222,2021-08-19,2021-08-24,fixed_hold
5,-1.5,5,-0.15,2022-08-09,2022-08-10,2022-08-16,-1.6977631597224447,18.56154851430858,20.524485563278198,0.10575287118186516,0.05287643559093258,-0.037126423723900515,0.15031718434962849,2022-08-10,2022-08-15,fixed_hold
5,-1.5,5,-0.15,2022-08-22,2022-08-23,2022-08-29,-1.5346899186475025,16.615893833778028,14.611800270080566,-0.12061304578291121,-0.060306522891455605,-0.12558175243679137,0.13352707197691305,2022-08-29,2022-08-25,fixed_hold
5,-1.5,5,-0.15,2023-04-19,2023-04-20,2023-04-26,-1.6197567001602127,14.508550279350665,13.089366974830627,-0.09781703045409673,-0.048908515227048366,-0.11042293454979102,0.07397671020934471,2023-04-25,2023-04-20,fixed_hold
5,-1.5,5,-0.15,2023-04-25,2023-04-26,2023-05-02,-1.7032259650326702,13.360814472170603,14.048798581123352,0.051492677365272854,0.025746338682636427,-0.08168180042699691,0.09362011783946911,2023-04-27,2023-05-02,fixed_hold
5,-1.5,5,-0.15,2023-05-24,2023-05-25,2023-06-01,-1.620147000082624,17.81441975929096,21.694868574142458,0.21782628159009687,0.10891314079504844,-0.030154905177355085,0.36427469591050765,2023-05-25,2023-05-30,fixed_hold
5,-1.5,5,-0.15,2023-06-21,2023-06-22,2023-06-28,-1.5367256032679815,21.889763038710516,23.257976371765135,0.06250471193475371,0.031252355967376855,-0.035076250088668326,0.09809395589926218,2023-06-23,2023-06-27,fixed_hold
5,-1.5,5,-0.15,2023-07-20,2023-07-21,2023-07-27,-1.5592562770758411,24.571947338193407,25.944606662750243,0.055862862868147234,0.027931431434073617,-0.032954397420188464,0.12043084364225853,2023-07-26,2023-07-27,fixed_hold
5,-1.5,5,-0.15,2023-11-28,2023-11-29,2023-12-05,-1.6248499813691801,23.087321722793842,21.53850806236267,-0.06708502956850326,-0.03354251478425163,-0.09340447895384196,0.034770863636318206,2023-12-04,2023-11-29,fixed_hold
5,-1.5,5,-0.15,2023-12-20,2023-12-21,2023-12-28,-1.7501441937884,29.343186824371703,31.715917739868164,0.08086139142616,0.04043069571308,-0.014430934394354167,0.10074797793435364,2023-12-21,2023-12-28,fixed_hold
5,-1.5,5,-0.15,2024-01-02,2024-01-03,2024-01-09,-1.7513324089820301,26.226398927687423,27.975366914749145,0.0666873096792302,0.0333436548396151,-0.06825022276549342,0.09480583572858481,2024-01-04,2024-01-09,fixed_hold
5,-1.5,5,-0.15,2024-07-17,2024-07-18,2024-07-24,-1.7484324617580844,53.61349232796229,45.52589701028918,-0.15085000000000004,-0.07542500000000002,-0.22068329054528968,-0.000814578302764768,2024-07-24,2024-07-18,stop
5,-1.5,5,-0.15,2024-08-22,2024-08-23,2024-08-29,-1.5300359469436613,38.764848136981854,35.753235328674315,-0.07768927141583326,-0.03884463570791663,-0.09972557372665947,0.051298018759800446,2024-08-28,2024-08-23,fixed_hold
5,-1.5,5,-0.15,2024-10-15,2024-10-16,2024-10-22,-1.5669315397003583,35.45196556078818,34.33206956863403,-0.031589108655594944,-0.015794554327797472,-0.05744602052934822,0.043991199123773805,2024-10-21,2024-10-17,fixed_hold
5,-1.5,5,-0.15,2024-10-23,2024-10-24,2024-10-30,-1.6612049571313434,34.291726384048516,33.65908676147461,-0.01844875394982126,-0.00922437697491063,-0.03133312598791682,0.11080347725166706,2024-10-24,2024-10-29,fixed_hold
5,-1.5,5,-0.15,2024-10-31,2024-11-01,2024-11-07,-1.5471610017497275,30.43414868211951,35.836388786315915,0.17750587212483127,0.08875293606241563,-0.02313382443864931,0.1838927686114855,2024-11-04,2024-11-07,fixed_hold
5,-1.5,5,-0.15,2024-11-27,2024-11-29,2024-12-05,-1.5306464537963547,27.320324729827092,28.819544094085693,0.05487560558245552,0.02743780279122776,-0.0028120423476765133,0.14440916801460912,2024-11-29,2024-12-04,fixed_hold
5,-1.5,5,-0.15,2024-12-10,2024-12-11,2024-12-17,-1.5405056717094612,28.093825835278203,30.80880383491516,0.09663966793115386,0.04831983396557693,-0.02180421411918987,0.16191616276271814,2024-12-12,2024-12-16,fixed_hold
5,-1.5,5,-0.15,2024-12-30,2024-12-31,2025-01-07,-1.6223834245345135,28.044007692724232,30.915792457580565,0.10240279479032499,0.051201397395162496,-0.04598948652072499,0.19490425317779048,2024-12-31,2025-01-07,fixed_hold
5,-1.5,5,-0.15,2025-05-21,2025-05-22,2025-05-29,-1.6680343735290697,16.92852358573872,17.123682540893554,0.011528409678871476,0.005764204839435738,-0.11108332169830248,0.07199819570259103,2025-05-23,2025-05-29,fixed_hold
5,-1.5,5,-0.15,2025-07-22,2025-07-23,2025-07-29,-1.6680922567873604,25.668191678003822,26.995127889633178,0.0516957418845545,0.02584787094227725,-0.03293582125097405,0.09675902979048034,2025-07-25,2025-07-29,fixed_hold
5,-1.5,5,-0.15,2025-08-29,2025-09-02,2025-09-08,-1.590027342802083,24.097078995766488,27.04506188392639,0.12233776918263906,0.06116888459131953,-0.012615320208555825,0.13798160930222636,2025-09-02,2025-09-08,fixed_hold
5,-1.5,5,-0.15,2025-10-10,2025-10-13,2025-10-17,-1.6157459693087943,38.26822954177856,40.24971091461182,0.05177875738071491,0.025889378690357456,-0.060578417308494226,0.09568696559111944,2025-10-14,2025-10-16,fixed_hold
5,-1.5,5,-0.15,2025-10-22,2025-10-23,2025-10-29,-1.5161545276135102,37.76772954177856,49.33062106704712,0.30615797310446546,0.15307898655223273,-0.005764982628282067,0.3440044963619704,2025-10-23,2025-10-29,fixed_hold
5,-1.5,5,-0.15,2025-11-04,2025-11-05,2025-11-11,-1.7076258163186988,43.26322122192382,41.76819137191772,-0.03455660045138953,-0.017278300225694765,-0.14384551428738357,0.1194265923184119,2025-11-07,2025-11-05,fixed_hold
5,-1.5,5,-0.15,2025-12-12,2025-12-15,2025-12-17,-1.7394666220686492,43.15311061096191,36.64346387529831,-0.15084999999999993,-0.07542499999999996,-0.17271315421996924,0.006184665582731119,2025-12-17,2025-12-15,stop
5,-1.5,5,-0.15,2026-06-05,2026-06-08,2026-06-09,-1.5506494524841412,210.83061511230466,179.0268168226135,-0.15084999999999993,-0.07542499999999996,-0.25267021834250625,0.1497381144923542,2026-06-09,2026-06-12,stop
5,-1.7,4,None,2023-04-25,2023-04-26,2023-05-01,-1.7032259650326702,13.360814472170603,14.352289647102356,0.07420768973305547,0.037103844866527735,-0.08168180042699691,0.08481823266231547,2023-04-27,2023-05-01,fixed_hold
5,-1.7,4,None,2023-12-20,2023-12-21,2023-12-27,-1.7501441937884,29.343186824371703,31.84388146018982,0.08522232608153879,0.042611163040769395,-0.014430934394354167,0.09940489030917754,2023-12-21,2023-12-27,fixed_hold
5,-1.7,4,None,2024-01-02,2024-01-03,2024-01-08,-1.7513324089820301,26.226398927687423,27.985212329864503,0.067062710630863,0.0335313553154315,-0.06825022276549342,0.07714776566248194,2024-01-04,2024-01-08,fixed_hold
5,-1.7,4,None,2024-07-17,2024-07-18,2024-07-23,-1.7484324617580844,53.61349232796229,49.92017222213745,-0.06888788522173128,-0.03444394261086564,-0.1376793454216685,-0.000814578302764768,2024-07-19,2024-07-18,fixed_hold
5,-1.7,4,None,2025-11-04,2025-11-05,2025-11-10,-1.7076258163186988,43.26322122192382,44.91503908538818,0.03818064898568618,0.01909032449284309,-0.14384551428738357,0.1194265923184119,2025-11-07,2025-11-05,fixed_hold
5,-1.7,4,None,2025-12-12,2025-12-15,2025-12-18,-1.7394666220686492,43.15311061096191,38.54142182922363,-0.10686804998402133,-0.053434024992010665,-0.17271315421996924,0.006184665582731119,2025-12-17,2025-12-15,fixed_hold
5,-1.7,4,-0.08,2023-04-25,2023-04-26,2023-04-27,-1.7032259650326702,13.360814472170603,12.279657365082558,-0.08091999999999999,-0.040459999999999996,-0.08168180042699691,0.08481823266231547,2023-04-27,2023-05-01,stop
5,-1.7,4,-0.08,2023-12-20,2023-12-21,2023-12-27,-1.7501441937884,29.343186824371703,31.84388146018982,0.08522232608153879,0.042611163040769395,-0.014430934394354167,0.09940489030917754,2023-12-21,2023-12-27,fixed_hold
5,-1.7,4,-0.08,2024-01-02,2024-01-03,2024-01-08,-1.7513324089820301,26.226398927687423,27.985212329864503,0.067062710630863,0.0335313553154315,-0.06825022276549342,0.07714776566248194,2024-01-04,2024-01-08,fixed_hold
5,-1.7,4,-0.08,2024-07-17,2024-07-18,2024-07-18,-1.7484324617580844,53.61349232796229,49.27508852878359,-0.08091999999999988,-0.04045999999999994,-0.1376793454216685,-0.000814578302764768,2024-07-19,2024-07-18,stop
5,-1.7,4,-0.08,2025-11-04,2025-11-05,2025-11-07,-1.7076258163186988,43.26322122192382,39.76236136064575,-0.08091999999999999,-0.040459999999999996,-0.14384551428738357,0.1194265923184119,2025-11-07,2025-11-05,stop
5,-1.7,4,-0.08,2025-12-12,2025-12-15,2025-12-16,-1.7394666220686492,43.15311061096191,39.661160900322876,-0.08091999999999988,-0.04045999999999994,-0.17271315421996924,0.006184665582731119,2025-12-17,2025-12-15,stop
5,-1.7,4,-0.1,2023-04-25,2023-04-26,2023-05-01,-1.7032259650326702,13.360814472170603,14.352289647102356,0.07420768973305547,0.037103844866527735,-0.08168180042699691,0.08481823266231547,2023-04-27,2023-05-01,fixed_hold
5,-1.7,4,-0.1,2023-12-20,2023-12-21,2023-12-27,-1.7501441937884,29.343186824371703,31.84388146018982,0.08522232608153879,0.042611163040769395,-0.014430934394354167,0.09940489030917754,2023-12-21,2023-12-27,fixed_hold
5,-1.7,4,-0.1,2024-01-02,2024-01-03,2024-01-08,-1.7513324089820301,26.226398927687423,27.985212329864503,0.067062710630863,0.0335313553154315,-0.06825022276549342,0.07714776566248194,2024-01-04,2024-01-08,fixed_hold
5,-1.7,4,-0.1,2024-07-17,2024-07-18,2024-07-19,-1.7484324617580844,53.61349232796229,48.20389095207089,-0.1009000000000001,-0.05045000000000005,-0.1376793454216685,-0.000814578302764768,2024-07-19,2024-07-18,stop
5,-1.7,4,-0.1,2025-11-04,2025-11-05,2025-11-07,-1.7076258163186988,43.26322122192382,38.89796220063171,-0.10089999999999999,-0.050449999999999995,-0.14384551428738357,0.1194265923184119,2025-11-07,2025-11-05,stop
5,-1.7,4,-0.1,2025-12-12,2025-12-15,2025-12-17,-1.7394666220686492,43.15311061096191,38.798961750315854,-0.10089999999999999,-0.050449999999999995,-0.17271315421996924,0.006184665582731119,2025-12-17,2025-12-15,stop
5,-1.7,4,-0.12,2023-04-25,2023-04-26,2023-05-01,-1.7032259650326702,13.360814472170603,14.352289647102356,0.07420768973305547,0.037103844866527735,-0.08168180042699691,0.08481823266231547,2023-04-27,2023-05-01,fixed_hold
5,-1.7,4,-0.12,2023-12-20,2023-12-21,2023-12-27,-1.7501441937884,29.343186824371703,31.84388146018982,0.08522232608153879,0.042611163040769395,-0.014430934394354167,0.09940489030917754,2023-12-21,2023-12-27,fixed_hold
5,-1.7,4,-0.12,2024-01-02,2024-01-03,2024-01-08,-1.7513324089820301,26.226398927687423,27.985212329864503,0.067062710630863,0.0335313553154315,-0.06825022276549342,0.07714776566248194,2024-01-04,2024-01-08,fixed_hold
5,-1.7,4,-0.12,2024-07-17,2024-07-18,2024-07-19,-1.7484324617580844,53.61349232796229,47.13269337535821,-0.12087999999999999,-0.060439999999999994,-0.1376793454216685,-0.000814578302764768,2024-07-19,2024-07-18,stop
5,-1.7,4,-0.12,2025-11-04,2025-11-05,2025-11-07,-1.7076258163186988,43.26322122192382,38.03356304061767,-0.12087999999999999,-0.060439999999999994,-0.14384551428738357,0.1194265923184119,2025-11-07,2025-11-05,stop
5,-1.7,4,-0.12,2025-12-12,2025-12-15,2025-12-17,-1.7394666220686492,43.15311061096191,37.93676260030883,-0.1208800000000001,-0.06044000000000005,-0.17271315421996924,0.006184665582731119,2025-12-17,2025-12-15,stop
5,-1.7,4,-0.15,2023-04-25,2023-04-26,2023-05-01,-1.7032259650326702,13.360814472170603,14.352289647102356,0.07420768973305547,0.037103844866527735,-0.08168180042699691,0.08481823266231547,2023-04-27,2023-05-01,fixed_hold
5,-1.7,4,-0.15,2023-12-20,2023-12-21,2023-12-27,-1.7501441937884,29.343186824371703,31.84388146018982,0.08522232608153879,0.042611163040769395,-0.014430934394354167,0.09940489030917754,2023-12-21,2023-12-27,fixed_hold
5,-1.7,4,-0.15,2024-01-02,2024-01-03,2024-01-08,-1.7513324089820301,26.226398927687423,27.985212329864503,0.067062710630863,0.0335313553154315,-0.06825022276549342,0.07714776566248194,2024-01-04,2024-01-08,fixed_hold
5,-1.7,4,-0.15,2024-07-17,2024-07-18,2024-07-23,-1.7484324617580844,53.61349232796229,49.92017222213745,-0.06888788522173128,-0.03444394261086564,-0.1376793454216685,-0.000814578302764768,2024-07-19,2024-07-18,fixed_hold
