Date,Close,High,Low,Open,Volume
2022-07-19,124.09546661376953,124.76694660423277,120.38615960099955,120.73159392418891,3116700
2022-07-20,127.2591781616211,127.86287170463083,123.14311605051864,123.9082216207376,4845300
2022-07-21,129.3382110595703,129.42214975584625,126.09378833529212,127.92099188500016,2753400
2022-07-22,126.15185546875,128.97661337802515,125.00903343441007,128.9217281280602,4548000
2022-07-25,125.3545150756836,125.45136969720524,123.25935040553365,125.183416081485,2862900
2022-07-26,123.26578521728516,125.15110277940589,122.80736620253113,124.52159219155295,2510400
2022-07-27,128.90562438964844,129.94513415387627,125.09946283118795,125.47717216649117,3214200
2022-07-28,130.49391174316406,130.77476640209196,126.3746066333417,129.18967029205433,3532200
2022-07-29,131.49795532226562,131.86597037030765,128.16312097354032,128.6053951717414,3840900
2022-08-01,132.00479125976562,133.14437732377905,129.70624525241826,130.56497656701427,3812100
2022-08-02,131.75294494628906,133.7544982347204,129.96125313545713,130.51328295699957,2124900
2022-08-03,135.4138641357422,135.67858136342525,131.64967175681352,131.7336104523553,2860800
2022-08-04,136.3920135498047,136.80199786974543,134.70684100336769,135.1007025935007,1919100
2022-08-05,135.3299102783203,136.49531322330205,133.38647846929427,133.99985155148207,3279900
2022-08-08,133.2831573486328,134.94573434490988,131.2331915183551,133.46395062684917,3061200
2022-08-09,127.1752700805664,130.33899054144518,125.42553245417224,130.20340294392008,4368900
2022-08-10,132.45350646972656,132.69884979798607,128.82490199391057,130.56495987082738,3456000
2022-08-11,132.28240966796875,136.18863255279084,131.99186062231908,133.5769570663163,2403900
2022-08-12,136.1531219482422,136.52115172670617,132.67949363243548,133.16373711865086,2049600
2022-08-15,136.65997314453125,137.04090405616958,134.61968667001818,135.5462042801387,1325100
2022-08-16,135.26211547851562,136.55666288210523,133.75127816854544,135.95942727972314,1566900
2022-08-17,131.99510192871094,133.2541381292936,130.14852436795405,133.18957330705402,2640000
2022-08-18,135.0038604736328,135.90454629139288,131.8756515973897,132.3534371387364,1698900
2022-08-19,131.35911560058594,133.81908080887064,130.68439925983157,133.14436446811627,2323500
2022-08-22,126.41658782958984,128.93788115053292,125.803214792646,128.69575943711106,2903400
2022-08-23,127.04611206054688,128.9830859766005,126.36171618652133,126.50699809698827,2430600
2022-08-24,127.36572265625,127.8047752282532,125.89363302624233,126.90085302456016,1251900
2022-08-25,132.03382873535156,132.18879019531073,127.41737817710923,127.48840094809566,2679300
2022-08-26,124.54420471191406,132.04352142229257,124.34727388787525,131.73683484032668,2838000
2022-08-29,122.02935791015625,124.64750613542718,121.8292055131779,123.22060013137803,2575200
2022-08-30,120.6089096069336,123.39169883737574,119.12712573200365,123.34327153351472,3212700
2022-08-31,119.34664154052734,121.14479875021695,118.30390291542675,121.14156977097808,2974800
2022-09-01,117.13206481933594,117.14820233071461,113.50346706275549,116.30239427668299,4537800
