signal_date,entry_date,entry_price,z_score,soxl_return_1d,soxl_return_5d,volume_ratio,volatility_20d,qqq_trend,soxx_trend,vix_level,vix_change_5d,return_3d,return_5d,return_10d,mae_10d,mfe_10d,return_day_1,return_day_2,return_day_3,return_day_4,return_day_5,return_day_6,return_day_7,return_day_8,return_day_9,return_day_10
2022-04-11,2022-04-12,27.21585544805027,-1.9709507290716988,-0.0636268800494354,-0.3021602818986121,1.3162147875997405,0.08172864625663698,-0.023279287577814944,-0.09714640606035574,24.3700008392334,0.3123317845840212,-0.08666213921125265,0.025320830858061916,-0.2000714934997858,-0.20292455719214553,0.10021388584036117,-0.06419404727666822,-0.0003568182959767796,-0.08666213921125265,-0.037803381218667775,0.025320830858061916,0.01640503593914233,-0.06526413329068326,-0.12803155658639576,-0.0845222475122589,-0.2000714934997858
2022-05-09,2022-05-10,20.8195447105533,-2.274865364334549,-0.15546032524834197,-0.195101991054352,1.247167799776177,0.09287674957517622,-0.12420134979738684,-0.12100538484125123,34.75,0.07452071230801338,-0.09510488803370754,-0.0037297137532210645,-0.03822846851924122,-0.1766901050967441,0.1533798325936402,-0.01678324464088432,-0.10722597805128153,-0.09510488803370754,0.04848477625090708,-0.0037297137532210645,0.14592063296023428,-0.027971985401738175,-0.04382293051303732,-0.05081596219859785,-0.03822846851924122
2022-05-11,2022-05-12,17.965957267994817,-1.9111368482876392,-0.09198656645895287,-0.31655944139906633,1.2924868146369834,0.09578137576580924,-0.13501637262730704,-0.12172886105983227,32.560001373291016,0.2808812460884158,0.15451091522191684,0.1264181700960676,0.09076194050788278,-0.045921299272222105,0.33657464696919237,0.04862234507841734,0.21501879092060006,0.15451091522191684,0.32793068005131,0.1264181700960676,0.10804957133305537,0.09994581523099644,0.11453261868054176,0.03187456123457566,0.09076194050788278
2022-06-13,2022-06-14,15.53943352782566,-2.4465291268867113,-0.17331184913660125,-0.34964441920735423,1.414262688531149,0.09056260281632743,-0.13141687432529114,-0.11440091785852424,34.02000045776367,0.357000433661242,-0.152404616855353,-0.07557770418585807,-0.0893993668037727,-0.20174880871547762,0.08869475221448675,-0.01561524025146499,0.037476774650395006,-0.152404616855353,-0.14428471073206117,-0.07557770418585807,-0.1062854182156242,-0.1237969653133647,-0.011222655064866416,-0.011848212121996049,-0.0893993668037727
2022-06-16,2022-06-17,13.248800265933664,-2.070677174593575,-0.18302230579545598,-0.35656709535315123,1.6014826664172614,0.0865409507760056,-0.12970444385443014,-0.13679682893844813,32.95000076293945,0.2629360126573672,0.048232146135997356,0.15973065613701087,-0.14909064422629836,-0.1835671624400229,0.21621320615749617,0.0036630177386223206,0.08424902852375538,0.048232146135997356,0.027692963973638074,0.15973065613701087,0.15899694424521615,0.06803768838849966,-0.006049865035764435,-0.03905934206306094,-0.14909064422629836
2022-08-22,2022-08-23,16.599296419072296,-1.8369111918635432,-0.11111121348898068,-0.21763076438149354,0.8615730656943301,0.07534408603649817,0.04516405800493106,0.02344136702004107,23.799999237060547,0.192982372275049,0.13114762095320387,-0.11885249622264282,-0.2728336476217853,-0.2991802420562958,0.13466047055109343,0.014637002407301924,0.019320661019045282,0.13114762095320387,-0.06440279602188426,-0.11885249622264282,-0.15281031384342314,-0.1779857975824497,-0.22599522301810682,-0.24707266346676948,-0.2728336476217853
2022-08-26,2022-08-29,15.044325928700664,-2.081366555296696,-0.1728778926399548,-0.16640596142238095,1.4481506159140956,0.08116875314044218,0.012974458427751356,0.003947799347625347,25.559999465942383,0.24077665012736182,-0.09302301271036872,-0.16925064636530918,-0.04521963354219816,-0.22674402604791466,0.0368216868010236,-0.027777736706531164,-0.06524540944265433,-0.09302301271036872,-0.14599465713582616,-0.16925064636530918,-0.1976742669424436,-0.16085267490670385,-0.11821705386811177,-0.053617414827912824,-0.04521963354219816
2022-09-23,2022-09-26,9.662615542149217,-1.857484103410753,-0.04567068816071118,-0.16560271878114086,1.3541852617983026,0.0649991108174721,-0.1012085442201347,-0.13486687006479192,29.920000076293945,0.13764262145423523,0.026236043503648165,-0.1059537266197138,-0.07063577677802702,-0.11806269441287887,0.20282547004262197,-0.03632690839760766,-0.010090691707328125,0.026236043503648165,-0.0625632237852134,-0.1059537266197138,-0.02119058778126992,0.11402632802856827,0.1523713248594054,0.12916245125025405,-0.07063577677802702
2022-10-10,2022-10-11,7.615038242041682,-1.881414730683287,-0.10097728344852008,-0.14639199603439812,1.5039913828751759,0.07929971032406428,-0.11402153053992536,-0.152249708618042,32.45000076293945,0.07807310138495693,0.02432792307537457,-0.06145956639031458,0.11139582189700192,-0.20486544482836433,0.12804116509469932,-0.030729804465625787,-0.06017928227003322,0.02432792307537457,-0.11267606586350021,-0.06145956639031458,-0.05249688875223235,-0.030729804465625787,-0.014084482838428891,0.0985918535732766,0.11139582189700192
2022-10-14,2022-10-17,7.283526346476949,-1.806409726506276,-0.13375012615837223,-0.24755695067683658,1.3641463850114255,0.0790396635478532,-0.12002325180423612,-0.17647437843626257,32.02000045776367,0.021045913092050617,0.013386820442503389,0.14859459270062425,0.2717534566508035,-0.05756377869333884,0.294511282437977,-0.01874161585244205,-0.00937099924197271,0.013386820442503389,0.030789758897376895,0.14859459270062425,0.16198133749934684,0.2396252167595514,0.20615789648746086,0.14056220538832243,0.2717534566508035
2022-12-16,2022-12-19,10.842408532613025,-1.8094121085494084,-0.025438587760965636,-0.09821432611835546,0.8996839591369907,0.06786572731545881,-0.01349548198357986,0.041311526288051015,22.6200008392334,-0.009198383056260973,0.005372605361926963,-0.11826843169174306,-0.1552704277468373,-0.21122474231418154,0.017104970687315202,-0.03866909259002782,-0.06050910034528989,0.005372605361926963,-0.1173659847440105,-0.11826843169174306,-0.16339280210760065,-0.20039488612048684,-0.12729334095803158,-0.12729334095803158,-0.1552704277468373
2022-12-22,2022-12-23,9.383960846411298,-2.0489789057563006,-0.12208268800178068,-0.13904490670561642,1.3822073593866229,0.07090574624324707,-0.039602786315385385,-0.007268881233848279,21.969999313354492,-0.03766975966822328,-0.07612089912291475,0.00834202969671205,0.20229411722777058,-0.08863392290075711,0.27945791070281323,0.018769583139913504,-0.03336798081984993,-0.07612089912291475,0.00834202969671205,0.00834202969671205,-0.023983233535029624,0.05005204021327381,-0.002085523746489404,0.1334723661307633,0.20229411722777058
2023-04-25,2023-04-26,13.34746797667211,-2.270155142466491,-0.09774430188699323,-0.16349796801652627,1.3384069817195177,0.042813591374824635,0.0118196824384591,-0.046262889953116004,18.760000228881836,0.11467619215239933,0.04478699825012433,0.05359761967361987,0.023494734593173305,-0.08076361520217556,0.09471358403953589,-0.018355359919280723,-0.005873789135655172,0.04478699825012433,0.07635832023448685,0.05359761967361987,0.01615276442308322,-0.0014683355242477436,0.06240824109711518,0.0756241732323586,0.023494734593173305
2023-08-09,2023-08-10,23.222368327421847,-1.887823678332915,-0.05600982038283975,-0.08662967388726661,0.974730849028405,0.05365828241208848,-0.0007481393554674698,-0.00904444349649458,15.960000038146973,-0.008079559553018978,-0.03085368343483519,-0.1322907918548767,-0.04480137003005702,-0.19230755110170594,0.03169907036504194,-0.03592562920336195,-0.10650881153543235,-0.03085368343483519,-0.07861368474732877,-0.1322907918548767,-0.15849527005347153,-0.14835154278464469,-0.07523246970242425,-0.09763315284285068,-0.04480137003005702
2023-08-16,2023-08-17,20.238601184257774,-1.8761979734322871,-0.05825689639511111,-0.11087054899417137,1.0137330056524212,0.05568401081539251,-0.019435603615409636,-0.046611665731484564,16.780000686645508,0.051378486625225595,0.06110555815066454,0.09602310006803183,0.1348205364084054,-0.07322984563859303,0.1600386178612505,-0.034432636417277895,-0.02279342436378695,0.06110555815066454,0.035402353174350365,0.09602310006803183,-0.010184450751532403,0.0019398305675519811,0.03879717833176377,0.11881645490942017,0.1348205364084054
2023-09-20,2023-09-21,17.460409144361144,-1.9478156540877032,-0.048893497941203456,-0.1280901036224611,1.0262406859927926,0.044136294492277656,-0.021500635425211523,-0.0655040851377856,15.140000343322754,0.12314546420311179,0.025900773527942178,-0.004504338518506179,0.049549594549623155,-0.04898637869944722,0.10698218861991915,-0.01914415248908452,0.004504668532596012,0.025900773527942178,-0.029279189837900677,-0.004504338518506179,0.049549594549623155,0.06250025383514601,0.07432433663053284,0.007319853515365127,0.049549594549623155
2023-10-20,2023-10-23,16.074197298605892,-1.9680918050185376,-0.04532430146433952,-0.12328780425477548,1.0804747476201522,0.04257236833201858,-0.03095820323634868,-0.05319778244131235,21.709999084472656,0.1237059745031317,-0.08440379881108662,-0.07645275396953377,0.12415878491966548,-0.14311945444865115,0.14740043663379843,0.0024464224614968444,0.042201705998775374,-0.08440379881108662,-0.09908275123005439,-0.07645275396953377,-0.11131507314366107,-0.08868525387168291,-0.02446497053010588,0.044648099186079815,0.12415878491966548
2023-10-25,2023-10-26,14.874774634889862,-2.4459844193176594,-0.12147888847344757,-0.1810721867261057,1.3289778121880662,0.049268986988868786,-0.04069770536744244,-0.07993038494231797,20.190000534057617,0.05046832754198616,-0.03965625018078078,0.054196982495425816,0.23397209122363427,-0.07402516753280408,0.2531392407208344,-0.02643757892789489,-0.001982819124052404,-0.03965625018078078,-0.015201682717529641,0.054196982495425816,0.12888296233706242,0.21480496661612558,0.20621285594716166,0.22934565886677305,0.23397209122363427
2024-04-15,2024-04-16,39.19953115169792,-2.157967670370161,-0.04167673105639558,-0.09590926454149395,0.9550375670909591,0.044521429870979554,-0.014952892611754476,-0.01142693948762008,19.229999542236328,0.2659644551320708,-0.12176103585734488,-0.19320756956564367,0.021635246750378867,-0.24025153940139032,0.03572322437598263,0.01987423686861245,-0.06767294471371221,-0.12176103585734488,-0.22540876799882548,-0.19320756956564367,-0.14188701600089892,-0.10716983892695742,-0.058867895304880236,0.001257902298436031,0.021635246750378867
2024-04-17,2024-04-18,35.54090810582997,-2.5673828249953607,-0.08584115415163984,-0.13993966259096802,1.3147196829280248,0.048376616688916234,-0.02690885983787361,-0.036573535348259245,18.209999084472656,0.15253157371169013,-0.11015540414461567,-0.015260847923657783,-0.046337493017000964,-0.16204213578311844,0.15122087330935474,-0.0313540798948313,-0.1456714319665513,-0.11015540414461567,-0.053551852198412075,-0.015260847923657783,0.03801335480811163,0.1043285730111394,0.12680358536181657,0.05937844097720779,-0.046337493017000964
2024-07-19,2024-07-22,49.49546373048771,-1.987863946540271,-0.0902051661717933,-0.2649358316618178,1.4279605391766188,0.06662514928619628,0.0111875559059893,-0.025797200222671623,16.520000457763672,0.3258427293087307,-0.14285707751127819,-0.16243759369338362,-0.41378621576928853,-0.43776225478305897,0.057942089312391865,0.057542479760572585,0.009590500373802602,-0.14285707751127819,-0.20519486651471097,-0.16243759369338362,-0.16463529191319648,-0.25594400744774304,-0.11308691792600123,-0.3006992858328237,-0.41378621576928853
2024-07-24,2024-07-25,41.0500803379038,-2.109081785690988,-0.15099941791115978,-0.16779811905254172,1.601726439699338,0.07785997515371794,-0.018445035368544027,-0.05850625535775167,18.040000915527344,0.24585645620408636,0.00722734938625913,0.06938095917330211,-0.36834493794769285,-0.43387127095585465,0.08407627920663585,-0.0416766950659907,0.009877188110907431,0.00722734938625913,-0.10286664265508139,0.06938095917330211,-0.15682958839897176,-0.29318230666379363,-0.32811362095729113,-0.3114911450017783,-0.36834493794769285
2024-08-02,2024-08-05,23.259408669897343,-1.8229626145733344,-0.16171430637125028,-0.30009539609624125,2.3241878736479413,0.10799564711782865,-0.05227773747042186,-0.14989929601866148,23.38999938964844,0.4270897047391624,0.11479579773879367,0.31845226239990665,0.6892005692653838,-0.0008503595822452192,0.7206633640339193,0.1857992706986653,0.21513595690048537,0.11479579773879367,0.33758486600906856,0.31845226239990665,0.3354590940554423,0.4999998951108129,0.49022116371683766,0.6972788799044158,0.6892005692653838
2024-09-06,2024-09-09,26.87885708585043,-2.1511462750283177,-0.12739503835166766,-0.2826747480621684,1.5756233646286644,0.08490106153403845,-0.049981330574663696,-0.12283884957820868,22.3799991607666,0.4300319301137696,0.18543032585325592,0.22994858630254655,0.23436349137682266,-0.03789553624285147,0.3406916487080591,0.009197939558241774,0.04304637300518088,0.18543032585325592,0.17034573569848366,0.22994858630254655,0.18322294427704544,0.18322294427704544,0.14569525769271197,0.292126538009869,0.23436349137682266
2024-10-31,2024-11-01,30.40374683586967,-2.467441973371459,-0.11526019093424633,-0.12248469299981268,1.7413173464844527,0.05762431854624247,0.0052104468618552335,-0.032694792144219775,23.15999984741211,0.21383647484384083,0.022482822643124845,0.17986304208877035,-0.03551645353055488,-0.04268495200477074,0.18507646135069855,0.004561726530212251,-0.011078549570038176,0.022482822643124845,0.11176277648530375,0.17986304208877035,0.1537959361663528,0.06777457444997359,0.03193225675614997,-0.032583889999132976,-0.03551645353055488
2024-11-15,2024-11-18,26.450962946686538,-2.2377183883416953,-0.09932434752925934,-0.24710529801310088,1.4410956977988558,0.057546446755509004,0.015060231388922984,-0.06491415453640348,16.139999389648438,0.08032127462980498,0.01610483035432142,0.06704115495279916,0.13108614817169117,-0.041947610803838575,0.15355800068354086,0.03632956125982134,0.04307116226460628,0.01610483035432142,0.06704115495279916,0.06704115495279916,0.09850181542408598,0.05355802505208351,0.010486829517000862,0.050936219219146484,0.13108614817169117
2024-12-19,2024-12-20,25.57917101824483,-1.80504257149592,-0.05497659918915743,-0.07589591194353751,1.1700566196126931,0.05483647422173319,0.015188131679471306,-0.046422859157622454,24.09000015258789,0.7306034497523943,0.18381915697345552,0.15313617074168717,0.26188608125364166,-0.008907805768968657,0.30616275986607855,0.05731988999724913,0.14925222672464145,0.18381915697345552,0.18731460965237834,0.15313617074168717,0.08516756055900077,0.060698795274735096,0.07468097882280511,0.15818521594072354,0.26188608125364166
2025-01-27,2025-01-28,25.27400117427477,-1.9231148865239327,-0.2324655924690524,-0.22868583099607587,2.643842486348554,0.0720002899372483,-0.004634719578046065,-0.034168450103251535,17.899999618530273,0.120851554115881,0.06721697859302234,0.006682396631448206,0.0750785841914352,-0.06643083720832244,0.14976402293148317,-0.00275156027337764,0.009433917084138876,0.06721697859302234,0.06210681798047446,0.006682396631448206,0.031839564733100234,0.08883648832218971,0.0884433816288801,0.03498419187910029,0.0750785841914352
2025-02-27,2025-02-28,21.65775214866867,-2.598748765406858,-0.172689240339569,-0.3138801644891619,2.0146522464744843,0.06006194538005683,-0.04259063306103994,-0.07226537830906077,21.1299991607666,0.34929753299189437,-0.05275234320075417,-0.11788995152463821,-0.170183500836961,-0.24266050311036402,0.08853205757075977,0.042660565950605855,-0.05917432867267991,-0.05275234320075417,0.0068807690527008525,-0.11788995152463821,-0.04220191962522368,-0.17477068364131354,-0.20137611493051333,-0.1605505666629271,-0.170183500836961
2025-03-06,2025-03-07,19.372759013707057,-1.8360932303381767,-0.12391806896334567,-0.11586209587269891,1.929612174353367,0.06712381539166025,-0.06065932139252217,-0.09793531787387755,24.8700008392334,0.17699961320448576,-0.10717940843615237,-0.07230766381633658,0.02205129618780899,-0.1533332395025483,0.09589752678917751,0.07076918773162078,-0.07743589919917548,-0.10717940843615237,-0.061538536886194595,-0.07230766381633658,0.015384501580449239,0.06615390387881015,0.02205129618780899,0.04512820772780213,0.02205129618780899
2025-03-28,2025-03-31,15.018150126130802,-2.2887367736444517,-0.09740985274995428,-0.16598694285002435,1.2034180379072277,0.07190956527438308,-0.07552539942480219,-0.11137792635236743,21.649999618530273,0.12292525142524346,0.0789648292261107,-0.4207033824689481,-0.3211679069246819,-0.5202388962916105,0.12076968330610782,0.05839416936041175,0.05839416936041175,0.0789648292261107,-0.2428666179020904,-0.4207033824689481,-0.3928334848773658,-0.4525547575036355,-0.1526210870545348,-0.36098210984267853,-0.3211679069246819
2025-04-03,2025-04-04,10.015422694040804,-2.917679623344379,-0.29827797756766095,-0.35754502647716135,2.5410835985218045,0.09002234927984146,-0.10380370116625548,-0.183501379754063,30.020000457763672,0.6062065061507145,-0.17910455815925164,-0.041791155417117865,-0.0845771880916738,-0.28059708508779513,0.3044774562233472,-0.1313433456165951,-0.08955236795977428,-0.17910455815925164,0.27064669331475666,-0.041791155417117865,0.017910336456059106,0.04179099033767497,0.05472632468593064,-0.07064689394625889,-0.0845771880916738
2025-07-31,2025-08-01,23.573150905660285,-1.953585939832439,-0.09525541019285777,-0.024980567244334728,1.441878943547092,0.03520787107511829,0.04249138262473506,0.04059786215948402,16.719999313354492,0.08641968423404123,0.039864314960238234,0.060220537499453775,0.24766753804459762,-0.04283291909031928,0.2578456455492115,0.021204410585995204,0.060220537499453775,0.039864314960238234,0.017387634030875176,0.060220537499453775,0.09033077153905689,0.0860899356706708,0.1874469890534829,0.24130624378606425,0.24766753804459762
2025-08-06,2025-08-07,25.47259884962026,-1.8684404200811968,-0.021615013233935665,-0.13111195691802335,1.0669667516564814,0.03262480351666523,0.039414888016388705,0.015919755556507376,16.770000457763672,0.08333339494020309,0.005102074657971967,0.14874416927990253,0.012558844762976973,-0.0714285728282329,0.16405025626198633,-0.01883828692542433,0.009026678679798783,0.005102074657971967,0.09890110666297325,0.14874416927990253,0.15463111275186603,0.07417586920227981,0.08045532549133871,0.029827312118665406,0.012558844762976973
2025-11-17,2025-11-18,35.310001373291016,-1.824434740678191,-0.051981482913965316,-0.18060496212708066,1.1801836002728152,0.0656275759789428,-0.004236850504096723,0.0026199627948932935,22.3799991607666,0.2715908338462043,-0.12744269986781986,0.015576301774844259,0.24044173133880098,-0.20362504260609393,0.2633814464843154,-0.027187846554321604,0.01840831735773607,-0.12744269986781986,-0.10138775677767753,0.015576301774844259,0.02435561490249083,0.10988380352635319,0.16850741197486463,0.16992352780078002,0.24044173133880098
2025-11-20,2025-11-21,30.850000381469727,-2.277477737844947,-0.14321467601911086,-0.2144314506120245,2.2970731896042613,0.07090204482379547,-0.03514017544389603,-0.056751919771847015,26.420000076293945,0.3210000038146972,0.17244725191870924,0.3374391510969419,0.5072933363051289,-0.08849269071244881,0.5575364227846857,0.028525093999518303,0.16239870881464014,0.17244725191870924,0.2703402963407655,0.3374391510969419,0.3390599955423068,0.41977305333744264,0.5098865884952566,0.4638573513450517,0.5072933363051289
2026-03-03,2026-03-04,55.959999084472656,-1.9811269846378825,-0.14882091144644438,-0.22048739062456169,1.5344026418264867,0.07123164912569312,-0.022997131242132318,-0.007318059505641017,23.56999969482422,0.2056266299050813,-0.14421014701309065,-0.02448175400819297,-0.01804857644848412,-0.2042530466793251,0.032523225957829194,0.011794136136704214,-0.02072908982112509,-0.14421014701309065,-0.04717654454681652,-0.02448175400819297,0.002323107045069772,-0.10150107930848451,-0.09363827643849054,-0.04056469790746542,-0.01804857644848412
2026-03-06,2026-03-09,45.5099983215332,-2.6336158305275874,-0.1260948894820233,-0.23705593371992417,1.496589575620843,0.07144621972866655,-0.025197144102784175,-0.04679088247439356,29.489999771118164,0.4848942026591476,0.23247642762598675,0.11448040191873154,0.12370910296103843,-0.021533719586463662,0.2696110944912533,0.17161067153007759,0.19951663735303748,0.23247642762598675,0.10481214312650788,0.11448040191873154,0.17974072966083554,0.20742700042991835,0.1869919237550033,0.20522963078573975,0.12370910296103843
2026-03-27,2026-03-30,47.86000061035156,-1.9061214223578855,-0.04819278234679358,-0.08858034480567123,1.0268212468843283,0.07263369218618348,-0.0713117299679411,-0.06217992796402827,31.049999237060547,0.159447290550085,0.09193476086646712,0.14521522512133545,0.6832427189975747,-0.174258254204536,0.6870036948203968,-0.15127458391425241,0.001044697794043259,0.09193476086646712,0.10217299054088991,0.14521522512133545,0.18157121846817192,0.4103635423982952,0.5039699632048302,0.5961136317479729,0.6832427189975747
